# k_step gamma S_color
50 7.300000e-03 1.357000e-01
40 9.400000e-03 8.700000e-02
30 1.490000e-02 9.380000e-02
26 1.750000e-02 3.240000e-02
23 1.960000e-02 3.800000e-03
20 2.210000e-02 1.510000e-02
18 2.310000e-02 1.270000e-02
17 2.720000e-02 7.500000e-03
16 2.940000e-02 1.900000e-03
15 2.840000e-02 5.100000e-03
1000 3.000000e-04 1.433000e-01
100 3.900000e-03 1.630000e-01
65 4.800000e-03 1.302000e-01
50 7.500000e-03 1.241000e-01
40 9.500000e-03 6.220000e-02
30 1.410000e-02 3.850000e-02
26 1.670000e-02 4.000000e-03
23 2.030000e-02 8.300000e-03
20 2.350000e-02 2.830000e-02
18 2.420000e-02 3.800000e-03
17 2.920000e-02 6.700000e-03
16 3.070000e-02 1.950000e-02
15 2.970000e-02 3.400000e-03
1000 1.000000e-04 2.080000e-01
100 3.300000e-03 1.054000e-01
65 6.000000e-03 6.100000e-02
50 8.400000e-03 2.450000e-02
40 1.010000e-02 5.370000e-02
30 1.650000e-02 5.700000e-03
26 1.720000e-02 2.750000e-02
23 1.880000e-02 4.000000e-03
20 2.240000e-02 2.800000e-03
18 2.450000e-02 1.800000e-03
17 2.590000e-02 9.000000e-03
16 2.970000e-02 7.200000e-03
15 3.470000e-02 1.600000e-03
1000 0.000000e+00 1.942000e-01
100 3.300000e-03 1.300000e-01
65 6.100000e-03 1.223000e-01
50 6.700000e-03 1.174000e-01
40 9.800000e-03 5.850000e-02
30 1.460000e-02 1.180000e-02
26 1.540000e-02 3.530000e-02
23 1.770000e-02 4.130000e-02
20 2.110000e-02 4.700000e-03
18 2.390000e-02 5.900000e-03
17 2.860000e-02 4.700000e-03
16 2.910000e-02 4.400000e-03
15 3.410000e-02 1.100000e-03
1000 0.000000e+00 2.062000e-01
100 3.900000e-03 1.111000e-01
65 4.400000e-03 1.786000e-01
50 8.000000e-03 1.279000e-01
40 1.020000e-02 8.940000e-02
30 1.370000e-02 6.900000e-03
26 1.840000e-02 5.900000e-03
23 2.090000e-02 1.800000e-02
20 2.260000e-02 8.300000e-03
18 2.640000e-02 2.420000e-02
17 2.930000e-02 5.800000e-03
16 2.870000e-02 1.600000e-03
15 3.250000e-02 5.800000e-03
1000 3.000000e-04 1.923000e-01
100 4.400000e-03 6.420000e-02
65 4.800000e-03 1.454000e-01
50 8.100000e-03 1.076000e-01
40 1.100000e-02 9.910000e-02
30 1.510000e-02 3.200000e-03
26 1.590000e-02 4.230000e-02
23 1.930000e-02 5.490000e-02
20 2.240000e-02 1.170000e-02
18 2.540000e-02 2.700000e-03
17 2.740000e-02 2.100000e-03
16 2.750000e-02 1.940000e-02
15 3.060000e-02 6.300000e-03
1000 2.000000e-04 2.324000e-01
100 4.300000e-03 1.404000e-01
65 3.700000e-03 1.270000e-01
50 9.200000e-03 3.200000e-02
40 9.300000e-03 1.076000e-01
30 1.320000e-02 1.140000e-02
26 1.790000e-02 4.170000e-02
23 1.830000e-02 3.300000e-03
20 2.160000e-02 1.650000e-02
18 2.640000e-02 4.100000e-03
17 2.740000e-02 2.000000e-03
16 2.910000e-02 5.300000e-03
15 2.900000e-02 8.800000e-03
1000 1.000000e-04 2.043000e-01
100 4.100000e-03 1.023000e-01
65 7.200000e-03 3.200000e-03
50 9.000000e-03 1.287000e-01
40 9.300000e-03 4.670000e-02
30 1.090000e-02 4.770000e-02
26 1.680000e-02 4.300000e-03
23 1.670000e-02 6.370000e-02
20 2.040000e-02 9.100000e-03
18 2.500000e-02 6.600000e-03
17 2.920000e-02 3.000000e-03
16 3.100000e-02 1.800000e-03
15 3.100000e-02 1.310000e-02
1000 0.000000e+00 2.006000e-01
100 4.800000e-03 2.960000e-02
65 6.100000e-03 1.112000e-01
50 8.300000e-03 1.367000e-01
40 9.300000e-03 5.460000e-02
30 1.340000e-02 1.510000e-02
26 1.570000e-02 3.980000e-02
23 1.910000e-02 8.500000e-03
20 2.310000e-02 4.700000e-03
18 2.270000e-02 1.280000e-02
17 2.570000e-02 1.120000e-02
16 3.090000e-02 2.600000e-03
15 3.200000e-02 2.300000e-03
1000 3.000000e-04 2.103000e-01
100 4.600000e-03 8.340000e-02
65 5.600000e-03 1.139000e-01
50 6.700000e-03 1.137000e-01
40 1.020000e-02 8.740000e-02
30 1.540000e-02 4.800000e-03
26 1.580000e-02 2.390000e-02
23 1.990000e-02 3.060000e-02
20 2.140000e-02 1.330000e-02
18 2.410000e-02 3.000000e-03
17 2.900000e-02 4.400000e-03
16 2.610000e-02 4.900000e-03
15 3.350000e-02 2.500000e-03
1000 2.000000e-04 1.890000e-01
100 3.900000e-03 8.530000e-02
65 5.300000e-03 1.459000e-01
50 7.500000e-03 1.133000e-01
40 1.150000e-02 1.140000e-02
30 1.540000e-02 4.970000e-02
26 1.740000e-02 7.700000e-03
23 2.090000e-02 5.940000e-02
20 2.380000e-02 1.110000e-02
18 2.570000e-02 4.000000e-03
17 2.410000e-02 4.400000e-03
16 2.900000e-02 5.600000e-03
15 3.180000e-02 4.300000e-03
1000 1.000000e-04 2.069000e-01
100 4.100000e-03 1.536000e-01
65 6.700000e-03 8.260000e-02
50 7.100000e-03 3.100000e-02
40 9.300000e-03 1.328000e-01
30 1.350000e-02 8.890000e-02
26 1.650000e-02 4.570000e-02
23 1.970000e-02 6.990000e-02
20 2.240000e-02 4.000000e-03
18 2.580000e-02 6.200000e-03
17 2.700000e-02 3.300000e-03
16 2.730000e-02 3.500000e-03
15 3.080000e-02 3.900000e-03
1000 6.000000e-04 9.820000e-02
100 3.900000e-03 1.518000e-01
65 4.900000e-03 1.453000e-01
50 7.300000e-03 1.475000e-01
40 1.050000e-02 3.700000e-03
30 1.440000e-02 4.390000e-02
26 1.750000e-02 4.800000e-03
23 2.050000e-02 1.580000e-02
20 2.280000e-02 2.000000e-03
18 2.740000e-02 4.900000e-03
17 2.410000e-02 3.370000e-02
16 2.990000e-02 8.800000e-03
15 2.810000e-02 3.400000e-03
1000 3.000000e-04 2.002000e-01
100 3.700000e-03 9.640000e-02
65 6.600000e-03 7.180000e-02
50 9.200000e-03 6.700000e-03
40 1.090000e-02 1.410000e-02
30 1.450000e-02 5.150000e-02
26 1.840000e-02 2.880000e-02
23 1.980000e-02 2.390000e-02
20 2.320000e-02 2.960000e-02
18 2.610000e-02 1.090000e-02
17 2.770000e-02 1.700000e-03
16 3.250000e-02 3.100000e-03
15 3.020000e-02 1.140000e-02
1000 1.000000e-04 2.046000e-01
100 3.500000e-03 1.709000e-01
65 5.600000e-03 5.130000e-02
50 8.300000e-03 6.400000e-03
40 9.400000e-03 3.800000e-03
30 1.350000e-02 8.300000e-03
26 1.680000e-02 4.270000e-02
23 1.690000e-02 6.580000e-02
20 2.370000e-02 2.500000e-03
18 2.210000e-02 6.900000e-03
17 2.660000e-02 1.400000e-03
16 2.990000e-02 1.300000e-03
15 3.280000e-02 1.300000e-03
1000 1.000000e-04 2.114000e-01
100 3.300000e-03 1.435000e-01
65 5.600000e-03 1.128000e-01
50 7.800000e-03 7.620000e-02
40 1.190000e-02 1.124000e-01
30 1.370000e-02 2.990000e-02
26 1.580000e-02 1.350000e-02
23 1.830000e-02 3.200000e-03
20 2.200000e-02 8.500000e-03
18 2.210000e-02 2.320000e-02
17 2.960000e-02 9.900000e-03
16 2.900000e-02 1.210000e-02
15 2.870000e-02 2.400000e-03
1000 0.000000e+00 2.132000e-01
100 4.400000e-03 1.213000e-01
65 7.700000e-03 2.050000e-02
50 7.700000e-03 1.195000e-01
40 9.600000e-03 1.042000e-01
30 1.500000e-02 3.790000e-02
26 1.700000e-02 5.110000e-02
23 1.690000e-02 8.600000e-03
20 2.460000e-02 1.520000e-02
18 2.600000e-02 6.000000e-03
17 2.430000e-02 1.720000e-02
16 2.830000e-02 1.220000e-02
15 2.890000e-02 6.200000e-03
1000 4.000000e-04 1.784000e-01
100 3.300000e-03 1.089000e-01
65 7.600000e-03 7.500000e-03
50 9.600000e-03 1.032000e-01
40 8.900000e-03 9.260000e-02
30 1.390000e-02 9.420000e-02
26 1.650000e-02 3.880000e-02
23 1.740000e-02 7.400000e-03
20 2.270000e-02 5.700000e-03
18 2.310000e-02 3.700000e-03
17 2.760000e-02 2.300000e-03
16 2.870000e-02 6.800000e-03
15 3.020000e-02 4.400000e-03
1000 3.000000e-04 1.832000e-01
100 4.600000e-03 4.280000e-02
65 4.900000e-03 1.394000e-01
50 7.700000e-03 5.960000e-02
40 9.000000e-03 1.037000e-01
30 1.420000e-02 5.100000e-03
26 1.590000e-02 8.670000e-02
23 2.170000e-02 2.000000e-03
20 2.120000e-02 1.000000e-02
18 2.510000e-02 4.400000e-03
17 2.500000e-02 2.200000e-03
16 2.760000e-02 5.800000e-03
15 3.290000e-02 6.900000e-03
1000 3.000000e-04 1.969000e-01
100 2.900000e-03 1.515000e-01
65 5.900000e-03 5.500000e-03
50 8.800000e-03 9.460000e-02
40 1.010000e-02 1.037000e-01
30 1.240000e-02 6.430000e-02
26 1.450000e-02 7.330000e-02
23 1.820000e-02 2.600000e-03
20 2.090000e-02 5.360000e-02
18 2.330000e-02 9.800000e-03
17 2.870000e-02 3.000000e-03
16 2.900000e-02 2.000000e-03
15 3.090000e-02 4.000000e-03
1000 3.000000e-04 1.156000e-01
100 3.500000e-03 1.495000e-01
65 6.000000e-03 9.600000e-02
50 8.700000e-03 1.078000e-01
40 1.030000e-02 3.720000e-02
30 1.380000e-02 2.590000e-02
26 1.640000e-02 6.240000e-02
23 1.620000e-02 4.230000e-02
20 2.000000e-02 4.100000e-03
18 2.240000e-02 3.800000e-03
17 2.420000e-02 7.800000e-03
16 2.760000e-02 2.500000e-03
15 2.820000e-02 1.050000e-02
1000 2.000000e-04 1.863000e-01
100 3.500000e-03 1.418000e-01
65 6.200000e-03 5.680000e-02
50 8.100000e-03 9.680000e-02
40 1.120000e-02 2.610000e-02
30 1.560000e-02 6.600000e-03
26 1.700000e-02 1.072000e-01
23 1.940000e-02 2.650000e-02
20 2.330000e-02 1.040000e-02
18 2.470000e-02 4.700000e-03
17 2.990000e-02 7.900000e-03
16 2.480000e-02 3.600000e-03
15 3.130000e-02 7.700000e-03
1000 1.000000e-04 1.957000e-01
100 3.700000e-03 1.567000e-01
65 6.000000e-03 7.040000e-02
50 7.700000e-03 1.236000e-01
40 1.050000e-02 1.169000e-01
30 1.420000e-02 3.970000e-02
26 1.750000e-02 3.390000e-02
23 1.960000e-02 1.120000e-02
20 2.160000e-02 2.400000e-03
18 2.430000e-02 3.880000e-02
17 2.560000e-02 2.900000e-03
16 2.710000e-02 1.800000e-03
15 3.270000e-02 8.000000e-03
1000 3.000000e-04 2.132000e-01
100 4.000000e-03 6.590000e-02
65 6.100000e-03 4.770000e-02
50 7.000000e-03 7.730000e-02
40 1.160000e-02 1.125000e-01
30 1.440000e-02 7.780000e-02
26 1.630000e-02 1.910000e-02
23 1.890000e-02 4.300000e-03
20 2.250000e-02 3.160000e-02
18 2.750000e-02 2.800000e-03
17 2.690000e-02 6.300000e-03
16 2.780000e-02 3.300000e-03
15 2.970000e-02 2.700000e-03
1000 7.000000e-04 9.280000e-02
100 3.000000e-03 1.258000e-01
65 5.900000e-03 8.730000e-02
50 7.500000e-03 1.260000e-01
40 1.190000e-02 1.010000e-02
30 1.470000e-02 5.900000e-03
26 1.750000e-02 2.460000e-02
23 2.010000e-02 3.800000e-03
20 2.150000e-02 1.190000e-02
18 2.540000e-02 4.600000e-03
17 2.740000e-02 6.400000e-03
16 2.830000e-02 2.900000e-03
15 3.030000e-02 1.770000e-02
1000 4.000000e-04 1.343000e-01
100 4.100000e-03 1.559000e-01
65 5.800000e-03 4.300000e-02
50 7.500000e-03 1.340000e-02
40 9.400000e-03 8.090000e-02
30 1.400000e-02 9.360000e-02
26 1.490000e-02 4.820000e-02
23 1.850000e-02 1.400000e-03
20 2.240000e-02 3.250000e-02
18 2.380000e-02 1.000000e-03
17 2.850000e-02 2.600000e-03
16 2.970000e-02 1.280000e-02
15 2.880000e-02 2.510000e-02
1000 3.000000e-04 1.908000e-01
100 5.200000e-03 1.166000e-01
65 5.700000e-03 1.273000e-01
50 7.800000e-03 5.440000e-02
40 9.900000e-03 4.100000e-02
30 1.500000e-02 5.700000e-03
26 1.630000e-02 3.900000e-03
23 1.480000e-02 1.560000e-02
20 2.330000e-02 2.900000e-03
18 2.290000e-02 5.300000e-03
17 2.760000e-02 3.300000e-03
16 2.880000e-02 7.100000e-03
15 3.010000e-02 4.800000e-03
1000 1.000000e-04 2.095000e-01
100 2.300000e-03 1.161000e-01
65 5.600000e-03 6.920000e-02
50 7.600000e-03 2.950000e-02
40 9.900000e-03 7.760000e-02
30 1.520000e-02 2.890000e-02
26 1.910000e-02 1.870000e-02
23 1.950000e-02 2.300000e-03
20 2.310000e-02 1.090000e-02
18 2.540000e-02 1.300000e-02
17 2.870000e-02 1.780000e-02
16 2.830000e-02 2.400000e-03
15 2.720000e-02 1.000000e-02
1000 2.000000e-04 2.150000e-01
100 3.800000e-03 1.222000e-01
65 5.400000e-03 7.770000e-02
50 7.600000e-03 4.400000e-03
40 8.600000e-03 3.750000e-02
30 1.140000e-02 1.450000e-02
26 1.720000e-02 3.100000e-02
23 2.030000e-02 7.500000e-03
20 2.140000e-02 1.700000e-03
18 2.500000e-02 3.800000e-03
17 2.730000e-02 1.270000e-02
16 2.650000e-02 1.290000e-02
15 3.030000e-02 3.100000e-03
1000 2.000000e-04 1.509000e-01
100 3.300000e-03 1.695000e-01
65 6.700000e-03 7.450000e-02
50 6.800000e-03 1.548000e-01
40 9.900000e-03 6.500000e-02
30 1.520000e-02 1.390000e-02
26 1.340000e-02 9.460000e-02
23 1.990000e-02 2.170000e-02
20 2.370000e-02 1.720000e-02
18 2.260000e-02 6.100000e-03
17 2.660000e-02 4.200000e-03
16 2.890000e-02 2.330000e-02
15 2.830000e-02 1.000000e-03
1000 0.000000e+00 1.862000e-01
100 2.500000e-03 1.726000e-01
65 5.800000e-03 9.400000e-02
50 6.700000e-03 1.625000e-01
40 1.110000e-02 1.242000e-01
30 1.550000e-02 9.140000e-02
26 1.610000e-02 4.050000e-02
23 1.850000e-02 1.310000e-02
20 2.150000e-02 1.800000e-03
18 2.740000e-02 4.100000e-03
17 2.630000e-02 3.700000e-03
16 3.090000e-02 9.300000e-03
15 2.860000e-02 8.700000e-03
1000 5.000000e-04 1.291000e-01
100 4.100000e-03 1.420000e-01
65 6.500000e-03 1.284000e-01
50 8.200000e-03 5.130000e-02
40 1.130000e-02 8.340000e-02
30 1.370000e-02 5.500000e-03
26 1.490000e-02 2.410000e-02
23 1.810000e-02 4.910000e-02
20 2.250000e-02 1.640000e-02
18 2.600000e-02 1.350000e-02
17 2.840000e-02 5.100000e-03
16 2.670000e-02 5.700000e-03
15 3.270000e-02 5.900000e-03
1000 2.000000e-04 1.831000e-01
100 3.700000e-03 1.504000e-01
65 6.400000e-03 1.545000e-01
50 7.500000e-03 2.620000e-02
40 8.100000e-03 4.900000e-02
30 1.310000e-02 1.190000e-02
26 1.880000e-02 2.020000e-02
23 2.030000e-02 1.800000e-03
20 2.120000e-02 7.400000e-03
18 2.400000e-02 2.470000e-02
17 2.800000e-02 4.000000e-03
16 2.770000e-02 3.100000e-03
15 3.140000e-02 2.800000e-03
1000 4.000000e-04 1.170000e-01
100 5.600000e-03 9.340000e-02
65 5.400000e-03 1.678000e-01
50 7.900000e-03 8.180000e-02
40 9.900000e-03 3.840000e-02
30 1.050000e-02 9.710000e-02
26 1.660000e-02 2.320000e-02
23 1.970000e-02 6.800000e-02
20 2.240000e-02 1.580000e-02
18 2.290000e-02 5.570000e-02
17 2.390000e-02 7.200000e-03
16 2.840000e-02 9.000000e-03
15 2.820000e-02 3.800000e-03
1000 3.000000e-04 2.204000e-01
100 3.700000e-03 1.620000e-01
65 7.100000e-03 2.290000e-02
50 7.200000e-03 1.241000e-01
40 1.270000e-02 3.300000e-03
30 1.210000e-02 7.800000e-03
26 1.780000e-02 8.400000e-03
23 1.750000e-02 1.370000e-02
20 2.210000e-02 2.400000e-03
18 2.410000e-02 1.700000e-03
17 2.610000e-02 4.500000e-03
16 2.760000e-02 5.300000e-02
15 3.050000e-02 8.000000e-03
1000 3.000000e-04 2.153000e-01
100 3.700000e-03 1.422000e-01
65 5.500000e-03 6.100000e-02
50 8.300000e-03 8.780000e-02
40 9.600000e-03 6.490000e-02
30 1.320000e-02 8.100000e-03
26 1.570000e-02 3.190000e-02
23 1.830000e-02 3.900000e-03
20 2.380000e-02 1.930000e-02
18 2.590000e-02 1.160000e-02
17 2.490000e-02 1.100000e-03
16 2.940000e-02 8.700000e-03
15 3.060000e-02 3.700000e-03
1000 3.000000e-04 1.930000e-01
100 4.000000e-03 1.387000e-01
65 5.300000e-03 1.055000e-01
50 8.000000e-03 7.800000e-02
40 8.900000e-03 7.180000e-02
30 1.210000e-02 8.230000e-02
26 1.650000e-02 1.400000e-03
23 1.920000e-02 5.480000e-02
20 2.510000e-02 4.400000e-03
18 2.410000e-02 3.000000e-03
17 3.000000e-02 1.040000e-02
16 2.710000e-02 2.500000e-03
15 2.950000e-02 1.330000e-02
1000 3.000000e-04 1.520000e-01
100 3.300000e-03 1.135000e-01
65 7.900000e-03 1.340000e-02
50 7.000000e-03 1.221000e-01
40 1.100000e-02 8.600000e-03
30 1.320000e-02 3.300000e-03
26 1.620000e-02 7.600000e-03
23 1.600000e-02 2.360000e-02
20 2.220000e-02 1.700000e-02
18 2.390000e-02 3.580000e-02
17 2.550000e-02 3.000000e-03
16 2.730000e-02 1.100000e-03
15 3.090000e-02 2.200000e-03
1000 2.000000e-04 2.060000e-01
100 3.300000e-03 1.547000e-01
65 6.300000e-03 1.142000e-01
50 7.300000e-03 9.720000e-02
40 1.000000e-02 6.300000e-03
30 1.380000e-02 1.176000e-01
26 1.700000e-02 6.200000e-03
23 1.910000e-02 3.190000e-02
20 2.430000e-02 9.200000e-03
18 2.470000e-02 1.090000e-02
17 2.550000e-02 2.400000e-03
16 3.100000e-02 3.710000e-02
15 2.990000e-02 7.800000e-03
1000 5.000000e-04 1.496000e-01
100 4.300000e-03 1.265000e-01
65 6.300000e-03 1.270000e-01
50 7.200000e-03 9.850000e-02
40 1.050000e-02 3.040000e-02
30 1.240000e-02 1.146000e-01
26 1.660000e-02 2.700000e-03
23 1.720000e-02 4.990000e-02
20 2.300000e-02 1.500000e-03
18 2.630000e-02 4.500000e-03
17 2.250000e-02 5.600000e-03
16 2.780000e-02 8.500000e-03
15 3.010000e-02 8.600000e-03
1000 5.000000e-04 1.859000e-01
100 3.800000e-03 9.550000e-02
65 6.400000e-03 5.510000e-02
50 8.700000e-03 9.730000e-02
40 1.050000e-02 8.700000e-03
30 1.540000e-02 1.510000e-02
26 1.460000e-02 1.710000e-02
23 1.620000e-02 3.500000e-03
20 2.330000e-02 7.980000e-02
18 2.370000e-02 3.500000e-03
17 3.050000e-02 4.800000e-03
16 2.690000e-02 1.160000e-02
15 2.960000e-02 6.900000e-03
