# k_av S_color
1.777778e+00 1.336136e-01
1.833333e+00 1.582625e-01
1.333333e+00 4.818301e-21
1.388889e+00 5.741993e-04
1.444444e+00 4.554648e-03
1.500000e+00 1.425716e-02
1.555556e+00 3.234726e-02
1.611111e+00 4.719250e-02
1.666667e+00 8.199299e-02
1.722222e+00 1.060280e-01
1.777778e+00 1.260922e-01
1.833333e+00 1.468368e-01
1.333333e+00 5.604117e-21
1.388889e+00 5.516352e-04
1.444444e+00 4.508230e-03
1.500000e+00 1.584051e-02
1.555556e+00 2.952987e-02
1.611111e+00 5.006303e-02
1.666667e+00 7.029990e-02
1.722222e+00 1.024255e-01
1.777778e+00 1.268312e-01
1.833333e+00 1.612811e-01
1.333333e+00 4.905760e-21
1.388889e+00 5.278531e-04
1.444444e+00 4.827754e-03
1.500000e+00 1.453183e-02
1.555556e+00 3.136080e-02
1.611111e+00 5.028208e-02
1.666667e+00 7.429924e-02
1.722222e+00 1.017561e-01
1.777778e+00 1.295088e-01
1.833333e+00 1.620946e-01
1.333333e+00 4.744763e-21
1.388889e+00 5.080607e-04
1.444444e+00 5.316127e-03
1.500000e+00 1.462301e-02
1.555556e+00 3.073093e-02
1.611111e+00 4.728590e-02
1.666667e+00 7.133084e-02
1.722222e+00 1.102983e-01
1.777778e+00 1.260109e-01
1.833333e+00 1.555216e-01
1.333333e+00 5.270267e-21
1.388889e+00 5.252588e-04
1.444444e+00 4.569499e-03
1.500000e+00 1.784436e-02
1.555556e+00 3.471440e-02
1.611111e+00 5.512866e-02
1.666667e+00 7.354301e-02
1.722222e+00 1.060811e-01
1.777778e+00 1.275064e-01
1.833333e+00 1.607947e-01
1.333333e+00 5.276845e-21
1.388889e+00 5.153994e-04
1.444444e+00 5.130714e-03
1.500000e+00 1.255590e-02
1.555556e+00 3.072523e-02
1.611111e+00 4.443569e-02
1.666667e+00 7.691496e-02
1.722222e+00 1.097830e-01
1.777778e+00 1.226611e-01
1.833333e+00 1.507686e-01
1.333333e+00 5.549093e-21
1.388889e+00 5.369513e-04
1.444444e+00 5.250292e-03
1.500000e+00 1.447834e-02
1.555556e+00 3.306212e-02
1.611111e+00 4.979788e-02
1.666667e+00 7.879075e-02
1.722222e+00 1.029542e-01
1.777778e+00 1.352732e-01
1.833333e+00 1.611780e-01
1.333333e+00 5.295819e-21
1.388889e+00 6.143267e-04
1.444444e+00 4.600816e-03
1.500000e+00 1.762269e-02
1.555556e+00 3.141513e-02
1.611111e+00 4.877266e-02
1.666667e+00 7.783228e-02
1.722222e+00 1.059631e-01
1.777778e+00 1.288118e-01
1.833333e+00 1.584721e-01
1.333333e+00 5.436156e-21
1.388889e+00 5.550394e-04
1.444444e+00 5.049084e-03
1.500000e+00 1.463958e-02
1.555556e+00 3.216767e-02
1.611111e+00 5.132392e-02
1.666667e+00 7.522924e-02
1.722222e+00 1.078824e-01
1.777778e+00 1.308586e-01
1.833333e+00 1.489836e-01
1.333333e+00 4.806236e-21
1.388889e+00 5.800865e-04
1.444444e+00 5.197115e-03
1.500000e+00 1.599271e-02
# k_av S_color
1.555556e+00 3.333331e-02
1.333333e+00 4.900299e-21
1.611111e+00 5.877340e-02
1.666667e+00 7.509262e-02
# k_av S_color
1.333333e+00 5.780808e-21
1.388889e+00 5.409335e-04
1.444444e+00 5.255472e-03
1.500000e+00 1.601244e-02
1.555556e+00 2.959838e-02
1.611111e+00 5.212842e-02
1.666667e+00 7.666194e-02
1.722222e+00 1.107281e-01
1.777778e+00 1.379557e-01
1.833333e+00 1.576494e-01
1.333333e+00 5.351686e-21
1.388889e+00 5.657421e-04
1.444444e+00 5.324331e-03
1.500000e+00 1.457573e-02
1.555556e+00 3.282060e-02
1.611111e+00 4.953250e-02
1.666667e+00 7.437785e-02
1.722222e+00 1.017137e-01
1.777778e+00 1.386182e-01
1.833333e+00 1.559527e-01
1.333333e+00 5.679904e-21
1.388889e+00 5.447021e-04
1.444444e+00 4.885510e-03
1.500000e+00 1.472997e-02
1.555556e+00 3.334220e-02
1.611111e+00 5.474725e-02
1.666667e+00 7.299026e-02
1.722222e+00 1.038908e-01
1.777778e+00 1.281621e-01
1.833333e+00 1.495817e-01
1.333333e+00 5.420330e-21
1.388889e+00 5.320460e-04
1.444444e+00 5.000990e-03
1.500000e+00 1.412639e-02
1.555556e+00 3.103470e-02
1.611111e+00 5.327577e-02
1.666667e+00 7.755805e-02
1.722222e+00 1.033519e-01
1.777778e+00 1.268980e-01
1.833333e+00 1.725379e-01
1.333333e+00 6.030819e-21
1.388889e+00 5.120268e-04
1.444444e+00 5.347932e-03
1.500000e+00 1.495249e-02
1.555556e+00 3.135368e-02
1.611111e+00 4.927509e-02
1.666667e+00 7.141864e-02
1.722222e+00 1.085251e-01
1.777778e+00 1.191703e-01
1.833333e+00 1.495051e-01
1.333333e+00 5.904549e-21
1.388889e+00 5.406522e-04
1.444444e+00 4.692186e-03
1.500000e+00 1.556802e-02
1.555556e+00 2.986925e-02
1.611111e+00 4.952906e-02
1.666667e+00 7.440120e-02
1.722222e+00 1.032292e-01
1.777778e+00 1.331016e-01
1.833333e+00 1.623062e-01
1.333333e+00 4.542017e-21
1.388889e+00 4.856071e-04
1.444444e+00 4.673326e-03
1.500000e+00 1.487739e-02
1.555556e+00 3.181399e-02
1.611111e+00 4.617279e-02
1.666667e+00 7.730275e-02
1.722222e+00 9.951759e-02
1.777778e+00 1.253220e-01
1.833333e+00 1.524939e-01
1.333333e+00 6.408301e-21
1.388889e+00 5.180551e-04
1.444444e+00 5.037179e-03
1.500000e+00 1.429459e-02
1.555556e+00 2.985666e-02
1.611111e+00 5.124989e-02
1.666667e+00 7.828358e-02
1.722222e+00 9.974348e-02
1.777778e+00 1.198007e-01
1.833333e+00 1.588878e-01
1.333333e+00 5.992157e-21
1.388889e+00 5.338910e-04
1.444444e+00 4.907950e-03
1.500000e+00 1.518420e-02
1.555556e+00 3.033051e-02
1.611111e+00 5.278834e-02
1.666667e+00 7.172100e-02
1.722222e+00 1.067961e-01
1.777778e+00 1.381623e-01
1.833333e+00 1.708563e-01
1.333333e+00 5.094410e-21
1.388889e+00 5.514247e-04
1.444444e+00 4.962590e-03
1.500000e+00 1.497954e-02
1.555556e+00 3.534675e-02
1.611111e+00 4.941590e-02
1.666667e+00 7.885007e-02
1.722222e+00 1.030503e-01
1.777778e+00 1.298026e-01
1.833333e+00 1.567292e-01
1.333333e+00 4.639395e-21
1.388889e+00 5.733016e-04
1.444444e+00 4.826457e-03
1.500000e+00 1.339140e-02
1.555556e+00 3.321046e-02
1.611111e+00 5.065974e-02
1.666667e+00 8.415944e-02
1.722222e+00 1.002505e-01
1.777778e+00 1.406928e-01
1.833333e+00 1.624634e-01
1.333333e+00 5.139032e-21
1.388889e+00 4.820057e-04
1.444444e+00 4.206277e-03
1.500000e+00 1.660983e-02
1.555556e+00 2.967566e-02
1.611111e+00 5.183832e-02
1.666667e+00 7.691802e-02
1.722222e+00 1.056925e-01
1.777778e+00 1.343746e-01
1.833333e+00 1.694715e-01
1.333333e+00 5.885513e-21
1.388889e+00 5.692296e-04
1.444444e+00 4.787808e-03
1.500000e+00 1.528350e-02
1.555556e+00 3.193353e-02
1.611111e+00 4.729102e-02
1.666667e+00 7.713973e-02
1.722222e+00 9.868943e-02
1.777778e+00 1.381296e-01
1.833333e+00 1.571602e-01
1.333333e+00 5.145592e-21
1.388889e+00 5.313857e-04
1.444444e+00 4.971190e-03
1.500000e+00 1.485503e-02
1.555556e+00 3.297347e-02
1.611111e+00 4.804479e-02
1.666667e+00 8.015288e-02
1.722222e+00 9.818399e-02
1.777778e+00 1.329664e-01
1.833333e+00 1.515392e-01
1.333333e+00 5.993741e-21
1.388889e+00 5.373464e-04
1.444444e+00 4.435745e-03
1.500000e+00 1.545444e-02
1.555556e+00 3.385376e-02
1.611111e+00 5.640707e-02
1.666667e+00 7.385491e-02
1.722222e+00 1.101882e-01
1.777778e+00 1.384142e-01
1.833333e+00 1.634291e-01
1.333333e+00 5.740475e-21
1.388889e+00 5.485736e-04
1.444444e+00 4.926896e-03
1.500000e+00 1.620286e-02
1.555556e+00 3.253674e-02
1.611111e+00 5.034687e-02
1.666667e+00 8.589280e-02
1.722222e+00 9.835147e-02
1.777778e+00 1.261721e-01
1.833333e+00 1.485204e-01
1.333333e+00 5.621312e-21
1.388889e+00 4.641828e-04
1.444444e+00 4.724831e-03
1.500000e+00 1.505105e-02
1.555556e+00 2.916117e-02
1.611111e+00 5.679380e-02
1.666667e+00 7.655134e-02
1.722222e+00 1.039390e-01
1.777778e+00 1.334460e-01
1.833333e+00 1.548984e-01
1.333333e+00 5.611764e-21
1.388889e+00 5.537781e-04
1.444444e+00 5.625073e-03
1.500000e+00 1.582806e-02
1.555556e+00 3.052456e-02
1.611111e+00 4.679073e-02
1.666667e+00 7.041601e-02
1.722222e+00 1.032752e-01
1.777778e+00 1.290683e-01
1.833333e+00 1.694769e-01
1.333333e+00 5.026263e-21
1.388889e+00 5.356941e-04
1.444444e+00 4.923687e-03
1.500000e+00 1.513843e-02
1.555556e+00 3.191195e-02
1.611111e+00 5.133922e-02
1.666667e+00 7.332596e-02
1.722222e+00 9.850633e-02
1.777778e+00 1.252045e-01
1.833333e+00 1.587467e-01
1.333333e+00 5.050160e-21
1.388889e+00 5.223222e-04
1.444444e+00 5.056829e-03
1.500000e+00 1.544065e-02
1.555556e+00 2.971416e-02
1.611111e+00 4.854399e-02
1.666667e+00 7.711836e-02
1.722222e+00 1.034628e-01
1.777778e+00 1.337744e-01
1.833333e+00 1.751161e-01
1.333333e+00 5.455934e-21
1.388889e+00 5.815601e-04
1.444444e+00 4.758980e-03
1.500000e+00 1.750387e-02
1.555556e+00 3.119535e-02
1.611111e+00 5.531731e-02
1.666667e+00 7.722746e-02
1.722222e+00 9.804542e-02
1.777778e+00 1.327615e-01
1.833333e+00 1.551035e-01
1.333333e+00 4.877471e-21
1.388889e+00 5.190260e-04
1.444444e+00 5.401180e-03
1.500000e+00 1.440992e-02
1.555556e+00 3.011239e-02
1.611111e+00 4.889085e-02
1.666667e+00 7.436358e-02
1.722222e+00 1.039834e-01
1.777778e+00 1.302808e-01
1.833333e+00 1.557734e-01
1.333333e+00 6.143197e-21
1.388889e+00 6.046313e-04
1.444444e+00 5.206200e-03
1.500000e+00 1.485278e-02
1.555556e+00 2.891557e-02
1.611111e+00 5.598110e-02
1.666667e+00 7.691469e-02
1.722222e+00 1.100752e-01
1.777778e+00 1.329098e-01
1.833333e+00 1.525831e-01
1.333333e+00 4.924424e-21
1.388889e+00 5.328838e-04
1.444444e+00 4.907865e-03
1.500000e+00 1.601981e-02
1.555556e+00 2.946977e-02
1.611111e+00 5.242937e-02
1.666667e+00 7.013407e-02
1.722222e+00 1.044900e-01
1.777778e+00 1.279292e-01
1.833333e+00 1.583385e-01
1.333333e+00 5.444465e-21
1.388889e+00 5.511457e-04
1.444444e+00 5.451361e-03
1.500000e+00 1.422604e-02
1.555556e+00 3.154084e-02
1.611111e+00 5.414343e-02
1.666667e+00 7.472781e-02
1.722222e+00 1.060660e-01
1.777778e+00 1.248190e-01
1.833333e+00 1.507943e-01
1.333333e+00 6.294798e-21
1.388889e+00 6.156899e-04
1.444444e+00 5.351600e-03
1.500000e+00 1.384776e-02
1.555556e+00 2.878683e-02
1.611111e+00 5.196326e-02
1.666667e+00 7.761871e-02
1.722222e+00 1.044490e-01
1.777778e+00 1.297168e-01
1.833333e+00 1.628256e-01
1.333333e+00 5.530118e-21
1.388889e+00 4.938109e-04
1.444444e+00 5.213557e-03
1.500000e+00 1.441199e-02
1.555556e+00 3.185206e-02
1.611111e+00 5.249379e-02
1.666667e+00 7.816892e-02
1.722222e+00 1.009770e-01
1.777778e+00 1.317680e-01
1.833333e+00 1.636144e-01
1.333333e+00 5.481777e-21
1.388889e+00 6.044929e-04
1.444444e+00 4.689966e-03
1.500000e+00 1.491961e-02
1.555556e+00 3.164007e-02
1.611111e+00 5.220607e-02
1.666667e+00 7.989691e-02
1.722222e+00 9.894701e-02
1.777778e+00 1.357800e-01
1.833333e+00 1.619527e-01
1.333333e+00 5.684371e-21
1.388889e+00 5.423063e-04
1.444444e+00 4.786209e-03
1.500000e+00 1.501346e-02
1.555556e+00 3.072884e-02
1.611111e+00 4.694715e-02
1.666667e+00 7.278573e-02
1.722222e+00 9.265641e-02
1.777778e+00 1.307868e-01
1.833333e+00 1.412181e-01
1.333333e+00 5.858194e-21
1.388889e+00 5.044914e-04
1.444444e+00 4.995286e-03
1.500000e+00 1.478098e-02
1.555556e+00 3.203013e-02
1.611111e+00 5.819063e-02
1.666667e+00 7.106063e-02
1.722222e+00 1.051106e-01
1.777778e+00 1.362265e-01
1.833333e+00 1.617599e-01
1.333333e+00 5.317115e-21
1.388889e+00 5.226852e-04
1.444444e+00 5.189490e-03
1.500000e+00 1.560001e-02
1.555556e+00 3.087157e-02
1.611111e+00 5.194010e-02
1.666667e+00 7.765379e-02
1.722222e+00 1.003559e-01
1.777778e+00 1.257328e-01
1.833333e+00 1.651842e-01
1.333333e+00 5.360025e-21
1.388889e+00 5.546728e-04
1.444444e+00 5.406813e-03
1.500000e+00 1.646486e-02
1.555556e+00 3.268036e-02
1.611111e+00 4.941151e-02
1.666667e+00 7.256914e-02
1.722222e+00 1.007485e-01
1.777778e+00 1.232901e-01
1.833333e+00 1.574740e-01
1.333333e+00 5.503409e-21
1.388889e+00 4.880875e-04
1.444444e+00 4.583216e-03
1.500000e+00 1.527694e-02
1.555556e+00 3.182842e-02
1.611111e+00 5.187699e-02
1.666667e+00 8.084328e-02
1.722222e+00 1.081405e-01
1.777778e+00 1.270327e-01
1.833333e+00 1.662775e-01
1.333333e+00 6.043203e-21
1.388889e+00 5.955904e-04
1.444444e+00 4.425532e-03
1.500000e+00 1.540224e-02
1.555556e+00 3.069743e-02
1.611111e+00 6.084868e-02
1.666667e+00 7.346476e-02
1.722222e+00 1.048339e-01
1.777778e+00 1.323556e-01
1.833333e+00 1.607183e-01
1.333333e+00 5.698816e-21
1.388889e+00 5.569033e-04
1.444444e+00 4.723921e-03
1.500000e+00 1.559702e-02
1.555556e+00 3.070649e-02
1.611111e+00 5.708592e-02
1.666667e+00 7.332550e-02
1.722222e+00 1.010830e-01
1.777778e+00 1.243993e-01
1.833333e+00 1.570232e-01
1.333333e+00 5.120639e-21
