# k_step gamma S_color
17 1.360000e-02 1.650000e-02
16 1.510000e-02 3.100000e-03
15 1.580000e-02 1.840000e-02
1000 2.000000e-04 1.253000e-01
100 1.100000e-03 1.051000e-01
65 2.300000e-03 7.280000e-02
50 2.800000e-03 9.930000e-02
40 4.200000e-03 9.120000e-02
30 5.500000e-03 7.660000e-02
26 1.030000e-02 4.400000e-02
23 9.600000e-03 4.970000e-02
20 1.120000e-02 1.850000e-02
18 1.320000e-02 1.160000e-02
17 1.530000e-02 2.730000e-02
16 1.430000e-02 2.550000e-02
15 1.620000e-02 5.200000e-03
1000 1.000000e-04 1.505000e-01
100 1.200000e-03 9.830000e-02
65 1.600000e-03 1.179000e-01
50 4.000000e-03 1.004000e-01
40 5.200000e-03 8.040000e-02
30 7.400000e-03 4.920000e-02
26 8.300000e-03 5.650000e-02
23 9.600000e-03 4.650000e-02
20 9.600000e-03 1.500000e-02
18 1.310000e-02 6.900000e-03
17 1.280000e-02 1.110000e-02
16 1.440000e-02 1.320000e-02
15 1.600000e-02 9.000000e-03
1000 0.000000e+00 1.223000e-01
100 8.000000e-04 1.026000e-01
65 2.400000e-03 9.950000e-02
50 3.200000e-03 1.015000e-01
40 4.200000e-03 8.150000e-02
30 6.500000e-03 5.730000e-02
26 9.300000e-03 4.630000e-02
23 8.300000e-03 6.650000e-02
20 1.090000e-02 4.020000e-02
18 1.220000e-02 1.070000e-02
17 1.340000e-02 6.000000e-03
16 1.310000e-02 3.160000e-02
15 1.710000e-02 7.600000e-03
1000 0.000000e+00 1.185000e-01
100 7.000000e-04 1.035000e-01
65 1.800000e-03 1.041000e-01
50 3.800000e-03 6.600000e-02
40 5.600000e-03 8.130000e-02
30 6.000000e-03 7.170000e-02
26 7.700000e-03 4.070000e-02
23 7.700000e-03 2.630000e-02
20 1.210000e-02 2.330000e-02
18 1.320000e-02 1.260000e-02
17 1.080000e-02 3.260000e-02
16 1.450000e-02 9.700000e-03
15 1.610000e-02 5.100000e-03
1000 1.000000e-04 1.329000e-01
100 1.400000e-03 1.045000e-01
65 2.600000e-03 5.730000e-02
50 3.500000e-03 1.057000e-01
40 5.000000e-03 9.430000e-02
30 6.300000e-03 6.550000e-02
26 7.800000e-03 7.560000e-02
23 9.200000e-03 3.950000e-02
20 1.080000e-02 2.340000e-02
18 1.220000e-02 5.900000e-03
17 1.360000e-02 1.490000e-02
16 1.510000e-02 2.790000e-02
15 1.490000e-02 2.180000e-02
1000 1.000000e-04 1.484000e-01
100 1.500000e-03 9.740000e-02
65 2.300000e-03 1.089000e-01
50 2.800000e-03 8.100000e-02
40 5.300000e-03 8.540000e-02
30 6.800000e-03 6.130000e-02
26 8.900000e-03 3.250000e-02
23 1.040000e-02 1.180000e-02
20 1.000000e-02 3.170000e-02
18 1.380000e-02 8.800000e-03
17 1.590000e-02 1.470000e-02
16 1.580000e-02 1.590000e-02
15 1.570000e-02 2.050000e-02
1000 1.000000e-04 1.244000e-01
100 1.700000e-03 4.810000e-02
65 1.800000e-03 9.220000e-02
50 4.500000e-03 7.220000e-02
40 4.600000e-03 8.230000e-02
30 7.000000e-03 8.180000e-02
26 7.800000e-03 5.890000e-02
23 9.400000e-03 3.800000e-02
20 1.230000e-02 4.540000e-02
18 1.320000e-02 1.470000e-02
17 1.220000e-02 1.270000e-02
16 1.470000e-02 5.200000e-03
15 1.690000e-02 1.230000e-02
1000 0.000000e+00 1.322000e-01
100 1.700000e-03 9.840000e-02
65 2.300000e-03 9.770000e-02
50 2.700000e-03 9.980000e-02
40 4.100000e-03 7.860000e-02
30 5.300000e-03 7.840000e-02
26 8.100000e-03 5.360000e-02
23 8.200000e-03 5.400000e-02
20 9.500000e-03 5.100000e-02
18 1.320000e-02 8.700000e-03
17 1.330000e-02 1.460000e-02
16 1.630000e-02 1.940000e-02
15 1.610000e-02 7.600000e-03
1000 0.000000e+00 1.245000e-01
100 1.000000e-03 1.086000e-01
65 3.700000e-03 9.800000e-02
50 3.900000e-03 8.910000e-02
40 2.700000e-03 7.730000e-02
30 6.400000e-03 7.560000e-02
26 7.700000e-03 2.220000e-02
23 9.100000e-03 5.950000e-02
20 1.120000e-02 5.160000e-02
18 1.580000e-02 1.650000e-02
17 1.400000e-02 9.200000e-03
16 1.480000e-02 3.730000e-02
15 1.490000e-02 4.700000e-03
1000 0.000000e+00 1.181000e-01
100 9.000000e-04 1.227000e-01
65 2.500000e-03 9.770000e-02
50 3.800000e-03 8.210000e-02
40 5.100000e-03 9.310000e-02
30 8.500000e-03 6.670000e-02
26 8.700000e-03 6.810000e-02
23 9.300000e-03 3.210000e-02
20 1.110000e-02 2.020000e-02
18 1.370000e-02 1.010000e-02
17 1.370000e-02 5.210000e-02
16 1.710000e-02 4.900000e-03
15 1.630000e-02 5.000000e-03
1000 0.000000e+00 1.135000e-01
100 1.600000e-03 8.980000e-02
65 2.500000e-03 9.740000e-02
50 2.200000e-03 9.580000e-02
40 4.900000e-03 7.940000e-02
30 6.200000e-03 6.870000e-02
26 8.900000e-03 5.300000e-02
23 8.700000e-03 2.740000e-02
20 9.500000e-03 5.300000e-03
18 1.380000e-02 1.090000e-02
17 1.490000e-02 7.100000e-03
16 1.780000e-02 2.300000e-03
15 1.640000e-02 1.400000e-02
1000 0.000000e+00 1.185000e-01
100 1.200000e-03 1.045000e-01
65 3.100000e-03 1.094000e-01
50 3.400000e-03 9.740000e-02
40 5.300000e-03 9.160000e-02
30 6.400000e-03 6.040000e-02
26 6.900000e-03 5.130000e-02
23 1.120000e-02 2.070000e-02
20 1.250000e-02 4.440000e-02
18 1.210000e-02 1.290000e-02
17 1.480000e-02 1.480000e-02
16 1.630000e-02 4.900000e-03
15 1.680000e-02 1.420000e-02
1000 0.000000e+00 1.151000e-01
100 1.300000e-03 1.147000e-01
65 2.700000e-03 9.560000e-02
50 3.000000e-03 9.110000e-02
40 4.800000e-03 8.500000e-02
30 6.200000e-03 9.570000e-02
26 9.000000e-03 3.860000e-02
23 7.600000e-03 6.220000e-02
20 1.070000e-02 8.800000e-03
18 1.160000e-02 4.800000e-02
17 1.320000e-02 1.410000e-02
16 1.550000e-02 1.340000e-02
15 1.240000e-02 1.090000e-02
1000 0.000000e+00 1.139000e-01
100 1.600000e-03 8.590000e-02
65 2.300000e-03 8.500000e-02
50 4.200000e-03 7.730000e-02
40 4.500000e-03 9.950000e-02
30 6.200000e-03 6.030000e-02
26 9.400000e-03 7.350000e-02
23 1.070000e-02 2.150000e-02
20 1.140000e-02 1.140000e-02
18 1.480000e-02 5.050000e-02
17 1.460000e-02 8.600000e-03
16 1.530000e-02 1.740000e-02
15 1.600000e-02 1.110000e-02
1000 0.000000e+00 1.222000e-01
100 1.500000e-03 1.106000e-01
65 2.400000e-03 9.680000e-02
50 3.500000e-03 5.780000e-02
40 4.400000e-03 6.620000e-02
30 7.800000e-03 4.870000e-02
26 7.900000e-03 5.470000e-02
23 8.500000e-03 4.450000e-02
20 1.200000e-02 2.130000e-02
18 1.230000e-02 2.510000e-02
17 1.480000e-02 1.520000e-02
16 1.430000e-02 6.400000e-03
15 1.720000e-02 6.600000e-03
1000 0.000000e+00 1.077000e-01
100 1.400000e-03 1.061000e-01
65 1.800000e-03 9.760000e-02
50 3.700000e-03 9.750000e-02
40 3.700000e-03 9.820000e-02
30 6.500000e-03 5.810000e-02
26 8.600000e-03 6.890000e-02
23 8.400000e-03 5.400000e-02
20 1.240000e-02 3.600000e-02
18 1.260000e-02 1.280000e-02
17 1.350000e-02 1.800000e-02
16 1.770000e-02 1.360000e-02
15 1.690000e-02 6.200000e-03
1000 0.000000e+00 1.145000e-01
100 1.300000e-03 1.154000e-01
65 2.500000e-03 9.190000e-02
50 3.900000e-03 8.510000e-02
40 4.300000e-03 1.085000e-01
30 5.200000e-03 5.560000e-02
26 7.700000e-03 4.790000e-02
23 1.050000e-02 3.060000e-02
20 1.300000e-02 3.610000e-02
18 1.310000e-02 1.640000e-02
17 1.430000e-02 3.390000e-02
16 1.420000e-02 1.330000e-02
15 1.780000e-02 2.050000e-02
1000 0.000000e+00 1.212000e-01
100 1.700000e-03 1.089000e-01
65 2.300000e-03 1.065000e-01
50 3.600000e-03 9.640000e-02
40 4.700000e-03 8.180000e-02
30 7.000000e-03 2.150000e-02
26 7.400000e-03 6.170000e-02
23 9.100000e-03 5.360000e-02
20 1.140000e-02 4.150000e-02
18 1.490000e-02 1.980000e-02
17 1.600000e-02 9.800000e-03
16 1.420000e-02 1.510000e-02
15 1.710000e-02 9.100000e-03
1000 0.000000e+00 1.156000e-01
100 9.000000e-04 1.136000e-01
65 3.000000e-03 8.820000e-02
50 2.200000e-03 9.650000e-02
40 4.400000e-03 7.790000e-02
30 6.900000e-03 8.430000e-02
26 7.300000e-03 4.760000e-02
23 8.900000e-03 1.290000e-02
20 1.180000e-02 2.550000e-02
18 1.420000e-02 1.710000e-02
17 1.400000e-02 1.060000e-02
16 1.590000e-02 8.200000e-03
15 1.760000e-02 1.660000e-02
1000 0.000000e+00 1.159000e-01
100 1.200000e-03 1.135000e-01
65 2.800000e-03 9.710000e-02
50 3.000000e-03 8.230000e-02
40 4.300000e-03 1.040000e-01
30 5.900000e-03 6.100000e-02
26 8.600000e-03 5.470000e-02
23 1.050000e-02 2.300000e-02
20 1.010000e-02 3.690000e-02
18 1.460000e-02 1.980000e-02
17 1.580000e-02 4.800000e-03
16 1.550000e-02 1.090000e-02
15 1.790000e-02 6.600000e-03
1000 0.000000e+00 1.100000e-01
100 1.200000e-03 1.072000e-01
65 2.300000e-03 1.034000e-01
50 3.900000e-03 8.450000e-02
40 4.400000e-03 9.460000e-02
30 5.600000e-03 7.530000e-02
26 6.400000e-03 7.490000e-02
23 9.500000e-03 4.290000e-02
20 1.220000e-02 1.650000e-02
18 1.310000e-02 4.210000e-02
17 1.530000e-02 8.100000e-03
16 1.580000e-02 9.700000e-03
15 1.890000e-02 1.020000e-02
1000 1.000000e-04 1.336000e-01
100 1.300000e-03 1.060000e-01
65 1.400000e-03 1.005000e-01
50 3.300000e-03 1.020000e-01
40 4.800000e-03 6.390000e-02
30 6.500000e-03 2.480000e-02
26 7.300000e-03 5.150000e-02
23 9.800000e-03 1.830000e-02
20 1.110000e-02 2.080000e-02
18 1.030000e-02 8.700000e-03
17 1.600000e-02 9.400000e-03
16 1.520000e-02 1.340000e-02
15 1.730000e-02 1.690000e-02
1000 0.000000e+00 1.169000e-01
100 1.500000e-03 1.095000e-01
65 3.000000e-03 9.810000e-02
50 3.900000e-03 9.590000e-02
40 4.300000e-03 8.710000e-02
30 7.500000e-03 4.770000e-02
26 8.600000e-03 5.640000e-02
23 9.400000e-03 4.660000e-02
20 1.130000e-02 4.110000e-02
18 1.340000e-02 3.720000e-02
17 1.310000e-02 6.600000e-03
16 1.350000e-02 1.360000e-02
15 1.770000e-02 6.000000e-03
1000 0.000000e+00 1.075000e-01
100 9.000000e-04 1.054000e-01
65 1.600000e-03 1.022000e-01
50 3.000000e-03 1.115000e-01
40 5.400000e-03 7.410000e-02
30 6.100000e-03 5.220000e-02
26 1.080000e-02 6.020000e-02
23 1.030000e-02 1.430000e-02
20 1.220000e-02 1.100000e-02
18 1.330000e-02 6.200000e-03
17 1.590000e-02 9.500000e-03
16 1.350000e-02 1.250000e-02
15 1.740000e-02 5.800000e-03
1000 0.000000e+00 1.218000e-01
100 1.000000e-03 1.133000e-01
65 2.100000e-03 9.650000e-02
50 4.100000e-03 1.067000e-01
40 4.900000e-03 8.710000e-02
30 6.200000e-03 7.190000e-02
26 9.600000e-03 4.120000e-02
23 9.200000e-03 1.850000e-02
20 1.160000e-02 5.630000e-02
18 9.900000e-03 1.520000e-02
17 1.500000e-02 3.100000e-02
16 1.340000e-02 4.600000e-03
15 1.630000e-02 8.600000e-03
1000 2.000000e-04 1.318000e-01
100 1.500000e-03 1.140000e-01
65 2.300000e-03 1.008000e-01
50 4.000000e-03 8.470000e-02
40 3.900000e-03 6.280000e-02
30 5.300000e-03 7.580000e-02
26 8.000000e-03 7.650000e-02
23 8.500000e-03 5.810000e-02
20 1.080000e-02 1.640000e-02
18 1.230000e-02 2.060000e-02
17 1.210000e-02 8.800000e-03
16 1.520000e-02 6.600000e-03
15 1.720000e-02 8.600000e-03
1000 0.000000e+00 1.306000e-01
100 1.400000e-03 1.023000e-01
65 2.600000e-03 9.930000e-02
50 3.000000e-03 1.102000e-01
40 4.400000e-03 8.290000e-02
30 6.900000e-03 4.130000e-02
26 6.600000e-03 8.310000e-02
23 8.500000e-03 6.760000e-02
20 1.000000e-02 5.570000e-02
18 1.320000e-02 2.000000e-02
17 1.600000e-02 8.600000e-03
16 1.460000e-02 2.800000e-03
15 1.740000e-02 1.360000e-02
1000 0.000000e+00 1.225000e-01
100 1.200000e-03 1.128000e-01
65 2.400000e-03 1.058000e-01
50 3.000000e-03 9.130000e-02
40 4.700000e-03 7.630000e-02
30 7.600000e-03 6.790000e-02
26 6.800000e-03 5.970000e-02
23 9.200000e-03 1.510000e-02
20 1.060000e-02 2.860000e-02
18 1.220000e-02 3.370000e-02
17 1.280000e-02 9.200000e-03
16 1.760000e-02 4.700000e-03
15 1.610000e-02 8.900000e-03
1000 1.000000e-04 1.192000e-01
100 2.000000e-03 9.880000e-02
65 2.600000e-03 1.036000e-01
50 3.800000e-03 7.860000e-02
40 4.400000e-03 8.400000e-02
30 7.100000e-03 6.600000e-02
26 7.000000e-03 6.750000e-02
23 8.700000e-03 3.610000e-02
20 1.240000e-02 6.500000e-03
18 1.190000e-02 7.500000e-03
17 1.410000e-02 1.610000e-02
16 1.500000e-02 9.500000e-03
15 1.780000e-02 9.400000e-03
1000 1.000000e-04 1.380000e-01
100 1.500000e-03 9.970000e-02
65 1.700000e-03 1.020000e-01
50 4.000000e-03 9.690000e-02
40 5.000000e-03 7.780000e-02
30 5.900000e-03 6.270000e-02
26 7.600000e-03 6.110000e-02
23 8.800000e-03 2.450000e-02
20 1.260000e-02 3.060000e-02
18 1.230000e-02 2.170000e-02
17 1.540000e-02 8.700000e-03
16 1.550000e-02 4.200000e-03
15 1.360000e-02 1.330000e-02
1000 0.000000e+00 1.177000e-01
100 1.900000e-03 1.028000e-01
65 2.600000e-03 1.035000e-01
50 4.000000e-03 1.005000e-01
40 6.200000e-03 6.780000e-02
30 7.300000e-03 6.860000e-02
26 9.400000e-03 4.290000e-02
23 7.600000e-03 8.300000e-02
20 1.200000e-02 4.600000e-02
18 1.390000e-02 7.100000e-03
17 1.170000e-02 1.140000e-02
16 1.390000e-02 1.560000e-02
15 1.790000e-02 2.780000e-02
1000 0.000000e+00 1.116000e-01
100 1.300000e-03 1.016000e-01
65 2.200000e-03 1.004000e-01
50 2.400000e-03 1.076000e-01
40 4.700000e-03 8.610000e-02
30 7.900000e-03 7.750000e-02
26 8.100000e-03 6.790000e-02
23 8.900000e-03 2.190000e-02
20 1.070000e-02 5.070000e-02
18 1.320000e-02 9.100000e-03
17 1.390000e-02 1.490000e-02
16 1.640000e-02 5.400000e-03
15 1.590000e-02 4.900000e-03
1000 0.000000e+00 1.151000e-01
100 9.000000e-04 1.091000e-01
65 2.400000e-03 9.160000e-02
50 2.800000e-03 9.880000e-02
40 3.200000e-03 8.260000e-02
30 5.400000e-03 6.020000e-02
26 7.300000e-03 8.000000e-02
23 9.600000e-03 8.400000e-03
20 9.100000e-03 6.110000e-02
18 1.510000e-02 3.420000e-02
17 1.260000e-02 2.760000e-02
16 1.300000e-02 7.400000e-03
15 1.690000e-02 1.000000e-02
1000 0.000000e+00 1.206000e-01
100 1.000000e-03 1.310000e-01
65 2.600000e-03 8.980000e-02
50 2.900000e-03 9.800000e-02
40 5.300000e-03 7.940000e-02
30 7.900000e-03 6.990000e-02
26 8.500000e-03 5.290000e-02
23 9.400000e-03 4.120000e-02
20 1.150000e-02 1.950000e-02
18 1.160000e-02 1.000000e-02
17 1.360000e-02 8.400000e-03
16 1.500000e-02 1.110000e-02
15 1.570000e-02 9.100000e-03
1000 2.000000e-04 1.015000e-01
100 1.500000e-03 8.940000e-02
65 1.800000e-03 1.041000e-01
50 3.900000e-03 8.760000e-02
40 5.700000e-03 7.330000e-02
30 7.300000e-03 5.910000e-02
26 6.700000e-03 5.800000e-02
23 9.500000e-03 2.010000e-02
20 1.110000e-02 2.550000e-02
18 1.210000e-02 1.230000e-02
17 1.370000e-02 1.180000e-02
16 1.390000e-02 2.400000e-02
15 1.830000e-02 8.700000e-03
1000 1.000000e-04 1.188000e-01
100 2.000000e-03 9.150000e-02
65 2.700000e-03 1.031000e-01
50 4.700000e-03 8.510000e-02
40 3.300000e-03 8.210000e-02
30 6.500000e-03 7.580000e-02
26 5.700000e-03 4.250000e-02
23 8.900000e-03 4.810000e-02
20 1.170000e-02 1.830000e-02
18 1.230000e-02 9.100000e-03
17 1.220000e-02 2.270000e-02
16 1.550000e-02 1.740000e-02
15 1.700000e-02 3.100000e-03
1000 0.000000e+00 1.063000e-01
100 2.100000e-03 9.170000e-02
65 2.300000e-03 1.068000e-01
50 3.400000e-03 7.500000e-02
40 5.100000e-03 7.320000e-02
30 5.500000e-03 7.330000e-02
26 7.300000e-03 6.210000e-02
23 9.900000e-03 5.600000e-03
20 1.020000e-02 1.770000e-02
18 1.240000e-02 1.740000e-02
17 1.420000e-02 7.500000e-03
16 1.540000e-02 1.700000e-02
15 1.630000e-02 7.900000e-03
1000 0.000000e+00 1.055000e-01
100 1.500000e-03 1.039000e-01
65 3.000000e-03 1.115000e-01
50 3.500000e-03 6.300000e-02
40 5.300000e-03 8.210000e-02
30 6.400000e-03 5.700000e-02
26 7.800000e-03 4.920000e-02
23 1.000000e-02 3.160000e-02
20 1.270000e-02 1.330000e-02
18 1.180000e-02 1.340000e-02
17 1.370000e-02 5.800000e-03
16 1.500000e-02 6.200000e-03
15 1.730000e-02 1.170000e-02
1000 0.000000e+00 1.236000e-01
100 1.400000e-03 7.930000e-02
65 1.900000e-03 9.510000e-02
50 2.500000e-03 7.350000e-02
40 3.800000e-03 9.360000e-02
30 6.500000e-03 7.100000e-02
26 6.800000e-03 4.490000e-02
23 9.700000e-03 1.640000e-02
20 1.200000e-02 3.250000e-02
18 1.250000e-02 1.040000e-02
17 1.430000e-02 2.370000e-02
16 1.740000e-02 4.900000e-03
15 1.680000e-02 1.320000e-02
1000 1.000000e-04 1.337000e-01
100 1.300000e-03 1.033000e-01
65 2.200000e-03 1.025000e-01
50 2.800000e-03 9.840000e-02
40 3.900000e-03 9.180000e-02
30 6.800000e-03 6.870000e-02
26 8.800000e-03 6.160000e-02
23 6.900000e-03 5.140000e-02
20 9.600000e-03 4.490000e-02
18 1.410000e-02 2.920000e-02
17 1.410000e-02 1.540000e-02
16 1.710000e-02 1.470000e-02
15 1.680000e-02 8.700000e-03
1000 0.000000e+00 1.179000e-01
100 1.400000e-03 1.064000e-01
65 2.600000e-03 1.051000e-01
50 5.100000e-03 9.140000e-02
40 5.300000e-03 5.900000e-02
30 5.900000e-03 6.510000e-02
26 9.100000e-03 6.710000e-02
23 9.300000e-03 8.320000e-02
20 1.050000e-02 7.200000e-03
18 1.420000e-02 5.400000e-03
17 1.300000e-02 3.500000e-03
16 1.660000e-02 1.770000e-02
15 1.730000e-02 9.500000e-03
1000 0.000000e+00 1.255000e-01
100 1.700000e-03 9.620000e-02
65 2.700000e-03 1.077000e-01
50 3.100000e-03 9.590000e-02
40 5.000000e-03 8.300000e-02
30 6.500000e-03 8.000000e-02
26 7.000000e-03 6.520000e-02
23 9.500000e-03 1.380000e-02
20 1.180000e-02 1.710000e-02
18 1.260000e-02 3.030000e-02
17 1.360000e-02 7.400000e-03
16 1.490000e-02 6.800000e-03
15 1.570000e-02 1.010000e-02
1000 2.000000e-04 1.260000e-01
100 1.100000e-03 1.030000e-01
65 2.700000e-03 1.150000e-01
50 2.700000e-03 1.064000e-01
40 5.000000e-03 6.940000e-02
30 5.800000e-03 7.150000e-02
26 9.300000e-03 6.270000e-02
23 8.700000e-03 5.480000e-02
20 1.180000e-02 1.640000e-02
18 1.570000e-02 1.000000e-02
17 1.320000e-02 1.960000e-02
16 1.600000e-02 9.200000e-03
15 1.650000e-02 1.030000e-02
1000 0.000000e+00 1.146000e-01
100 1.500000e-03 1.146000e-01
65 2.500000e-03 1.051000e-01
50 3.900000e-03 8.290000e-02
40 4.300000e-03 4.480000e-02
30 5.600000e-03 5.500000e-02
26 7.000000e-03 7.520000e-02
23 1.010000e-02 2.880000e-02
20 1.090000e-02 5.000000e-02
18 1.470000e-02 5.400000e-03
17 1.510000e-02 2.120000e-02
16 1.450000e-02 4.400000e-03
15 1.550000e-02 1.610000e-02
1000 2.000000e-04 1.158000e-01
100 1.300000e-03 1.032000e-01
65 2.800000e-03 1.073000e-01
50 3.500000e-03 8.320000e-02
40 5.200000e-03 9.360000e-02
30 7.100000e-03 8.360000e-02
26 9.600000e-03 6.790000e-02
23 8.800000e-03 4.460000e-02
20 1.310000e-02 3.260000e-02
18 1.290000e-02 2.430000e-02
17 1.190000e-02 3.240000e-02
16 1.680000e-02 1.110000e-02
15 1.540000e-02 5.900000e-03
1000 2.000000e-04 1.212000e-01
100 1.800000e-03 8.080000e-02
65 2.700000e-03 9.450000e-02
50 3.100000e-03 7.050000e-02
40 5.400000e-03 9.160000e-02
30 6.600000e-03 8.180000e-02
26 7.100000e-03 7.430000e-02
23 8.600000e-03 6.900000e-02
20 1.170000e-02 1.570000e-02
18 1.290000e-02 5.200000e-03
17 1.350000e-02 4.200000e-03
16 1.500000e-02 4.800000e-03
15 1.710000e-02 7.800000e-03
1000 1.000000e-04 1.139000e-01
100 1.300000e-03 1.042000e-01
65 2.000000e-03 9.930000e-02
50 4.300000e-03 9.610000e-02
40 4.200000e-03 7.000000e-02
30 6.800000e-03 1.960000e-02
26 8.600000e-03 2.300000e-02
23 1.020000e-02 5.400000e-02
20 1.030000e-02 3.770000e-02
18 1.300000e-02 1.120000e-02
17 1.400000e-02 2.900000e-02
16 1.580000e-02 1.140000e-02
15 1.620000e-02 1.250000e-02
1000 0.000000e+00 1.169000e-01
100 1.500000e-03 1.098000e-01
65 3.100000e-03 9.920000e-02
50 2.900000e-03 8.810000e-02
40 5.700000e-03 8.060000e-02
30 5.500000e-03 6.600000e-02
26 6.600000e-03 1.290000e-02
23 8.400000e-03 5.810000e-02
20 1.110000e-02 1.420000e-02
18 1.250000e-02 4.600000e-03
17 1.220000e-02 5.000000e-02
16 1.470000e-02 6.600000e-03
15 2.030000e-02 5.900000e-03
1000 2.000000e-04 1.296000e-01
100 1.400000e-03 1.014000e-01
65 2.100000e-03 1.133000e-01
50 3.200000e-03 8.930000e-02
40 3.700000e-03 8.710000e-02
30 6.100000e-03 7.100000e-02
26 7.900000e-03 4.560000e-02
23 8.700000e-03 5.410000e-02
20 1.080000e-02 7.010000e-02
18 1.280000e-02 1.160000e-02
17 1.450000e-02 1.470000e-02
16 1.430000e-02 7.000000e-03
15 1.540000e-02 4.700000e-03
1000 0.000000e+00 1.168000e-01
100 1.300000e-03 1.017000e-01
65 2.600000e-03 8.120000e-02
50 3.300000e-03 4.750000e-02
40 4.100000e-03 8.660000e-02
30 7.000000e-03 8.910000e-02
