# k_step gamma S_color
26 7.968958e-03 5.066993e-02
23 9.376545e-03 3.873273e-02
20 1.129275e-02 1.127795e-02
18 1.299754e-02 -4.084810e-14
17 1.403005e-02 1.506406e-15
16 1.521706e-02 -5.822298e-16
15 1.659402e-02 -2.596729e-16
1000 6.765023e-05 1.281740e-01
100 1.357724e-03 1.146321e-01
65 2.385318e-03 9.907492e-02
50 3.364946e-03 9.348455e-02
40 4.512072e-03 8.041886e-02
30 6.594110e-03 6.593195e-02
26 7.968958e-03 4.993408e-02
23 9.376545e-03 3.816665e-02
20 1.129275e-02 1.126889e-02
18 1.299754e-02 -4.206707e-14
17 1.403005e-02 1.543724e-15
16 1.521706e-02 -6.017981e-16
15 1.659402e-02 -2.578937e-16
1000 6.765023e-05 1.242167e-01
100 1.357724e-03 1.078217e-01
65 2.385318e-03 9.621797e-02
50 3.364946e-03 9.065083e-02
40 4.512072e-03 8.621345e-02
30 6.594110e-03 6.436861e-02
26 7.968958e-03 5.094933e-02
23 9.376545e-03 3.817032e-02
20 1.129275e-02 1.096645e-02
18 1.299754e-02 -4.248012e-14
17 1.403005e-02 1.476518e-15
16 1.521706e-02 -5.598138e-16
15 1.659402e-02 -2.570982e-16
1000 6.765023e-05 1.199479e-01
100 1.357724e-03 1.075175e-01
65 2.385318e-03 9.992577e-02
50 3.364946e-03 9.089162e-02
40 4.512072e-03 8.180711e-02
30 6.594110e-03 6.747082e-02
26 7.968958e-03 5.620093e-02
23 9.376545e-03 3.731662e-02
20 1.129275e-02 1.144740e-02
18 1.299754e-02 -4.309349e-14
17 1.403005e-02 1.535041e-15
16 1.521706e-02 -5.668764e-16
15 1.659402e-02 -2.576616e-16
1000 6.765023e-05 1.203446e-01
100 1.357724e-03 1.004271e-01
65 2.385318e-03 9.990523e-02
50 3.364946e-03 8.863650e-02
40 4.512072e-03 7.474639e-02
30 6.594110e-03 6.469334e-02
26 7.968958e-03 5.530363e-02
23 9.376545e-03 3.852456e-02
20 1.129275e-02 1.051500e-02
18 1.299754e-02 -4.111174e-14
17 1.403005e-02 1.526368e-15
16 1.521706e-02 -5.561894e-16
15 1.659402e-02 -2.495316e-16
1000 6.765023e-05 1.256259e-01
100 1.357724e-03 1.090106e-01
65 2.385318e-03 8.962705e-02
50 3.364946e-03 8.896864e-02
40 4.512072e-03 8.417649e-02
30 6.594110e-03 6.346929e-02
26 7.968958e-03 5.108671e-02
23 9.376545e-03 3.783810e-02
20 1.129275e-02 1.122675e-02
18 1.299754e-02 -4.304895e-14
17 1.403005e-02 1.564091e-15
16 1.521706e-02 -5.529788e-16
15 1.659402e-02 -2.662607e-16
1000 6.765023e-05 1.218249e-01
100 1.357724e-03 1.064680e-01
65 2.385318e-03 1.030377e-01
50 3.364946e-03 9.163104e-02
40 4.512072e-03 7.821560e-02
30 6.594110e-03 6.261169e-02
26 7.968958e-03 5.268745e-02
23 9.376545e-03 3.872562e-02
20 1.129275e-02 1.120707e-02
18 1.299754e-02 -4.007373e-14
17 1.403005e-02 1.544275e-15
16 1.521706e-02 -5.536304e-16
15 1.659402e-02 -2.585509e-16
1000 6.765023e-05 1.154599e-01
100 1.357724e-03 9.921676e-02
65 2.385318e-03 9.371620e-02
50 3.364946e-03 8.975160e-02
40 4.512072e-03 8.530269e-02
30 6.594110e-03 6.889632e-02
26 7.968958e-03 5.039107e-02
23 9.376545e-03 3.566715e-02
20 1.129275e-02 1.074858e-02
18 1.299754e-02 -4.347097e-14
17 1.403005e-02 1.595354e-15
16 1.521706e-02 -5.585516e-16
15 1.659402e-02 -2.546912e-16
1000 6.765023e-05 1.234380e-01
100 1.357724e-03 1.033519e-01
65 2.385318e-03 1.003027e-01
50 3.364946e-03 8.500117e-02
40 4.512072e-03 8.233927e-02
30 6.594110e-03 7.263086e-02
26 7.968958e-03 5.438025e-02
23 9.376545e-03 3.710292e-02
20 1.129275e-02 1.168816e-02
18 1.299754e-02 -4.346738e-14
17 1.403005e-02 1.539357e-15
16 1.521706e-02 -6.036336e-16
15 1.659402e-02 -2.622633e-16
1000 6.765023e-05 1.201393e-01
100 1.357724e-03 1.093911e-01
65 2.385318e-03 9.946260e-02
50 3.364946e-03 8.711851e-02
40 4.512072e-03 8.482259e-02
30 6.594110e-03 6.390911e-02
26 7.968958e-03 5.161081e-02
23 9.376545e-03 3.674173e-02
20 1.129275e-02 1.133856e-02
18 1.299754e-02 -4.232644e-14
17 1.403005e-02 1.517419e-15
16 1.521706e-02 -5.793592e-16
15 1.659402e-02 -2.383768e-16
1000 6.765023e-05 1.279652e-01
100 1.357724e-03 1.062869e-01
65 2.385318e-03 9.571939e-02
50 3.364946e-03 8.411477e-02
40 4.512072e-03 8.318249e-02
30 6.594110e-03 6.260585e-02
26 7.968958e-03 5.479703e-02
23 9.376545e-03 3.868731e-02
20 1.129275e-02 1.065202e-02
18 1.299754e-02 -4.245763e-14
17 1.403005e-02 1.569139e-15
16 1.521706e-02 -5.730383e-16
15 1.659402e-02 -2.460228e-16
1000 6.765023e-05 1.214949e-01
100 1.357724e-03 1.054920e-01
65 2.385318e-03 9.696891e-02
50 3.364946e-03 8.567256e-02
40 4.512072e-03 8.264706e-02
30 6.594110e-03 6.803703e-02
26 7.968958e-03 5.527664e-02
23 9.376545e-03 3.551499e-02
20 1.129275e-02 1.116279e-02
18 1.299754e-02 -4.276207e-14
17 1.403005e-02 1.499680e-15
16 1.521706e-02 -5.550370e-16
15 1.659402e-02 -2.444562e-16
1000 6.765023e-05 1.179345e-01
100 1.357724e-03 1.008461e-01
65 2.385318e-03 9.225379e-02
50 3.364946e-03 8.354800e-02
40 4.512072e-03 7.736819e-02
30 6.594110e-03 6.302831e-02
26 7.968958e-03 5.448023e-02
23 9.376545e-03 3.601003e-02
20 1.129275e-02 1.103529e-02
18 1.299754e-02 -4.161019e-14
17 1.403005e-02 1.526327e-15
16 1.521706e-02 -5.527016e-16
15 1.659402e-02 -2.566782e-16
1000 6.765023e-05 1.139582e-01
100 1.357724e-03 1.078062e-01
65 2.385318e-03 1.015589e-01
50 3.364946e-03 9.419381e-02
40 4.512072e-03 8.226865e-02
30 6.594110e-03 6.419796e-02
26 7.968958e-03 5.345522e-02
23 9.376545e-03 3.870698e-02
20 1.129275e-02 1.134766e-02
18 1.299754e-02 -4.102224e-14
17 1.403005e-02 1.537914e-15
16 1.521706e-02 -5.598381e-16
15 1.659402e-02 -2.461631e-16
1000 6.765023e-05 1.248827e-01
100 1.357724e-03 1.024963e-01
65 2.385318e-03 9.971981e-02
50 3.364946e-03 9.399408e-02
40 4.512072e-03 7.740175e-02
30 6.594110e-03 6.568941e-02
26 7.968958e-03 5.201219e-02
23 9.376545e-03 3.848072e-02
20 1.129275e-02 1.168065e-02
18 1.299754e-02 -4.189468e-14
17 1.403005e-02 1.523307e-15
16 1.521706e-02 -5.695773e-16
15 1.659402e-02 -2.567279e-16
1000 6.765023e-05 1.180392e-01
100 1.357724e-03 1.113011e-01
65 2.385318e-03 1.009138e-01
50 3.364946e-03 9.292451e-02
40 4.512072e-03 8.389813e-02
30 6.594110e-03 7.076994e-02
26 7.968958e-03 5.500390e-02
23 9.376545e-03 4.115380e-02
20 1.129275e-02 1.087780e-02
18 1.299754e-02 -4.234825e-14
17 1.403005e-02 1.548753e-15
16 1.521706e-02 -5.551689e-16
15 1.659402e-02 -2.544651e-16
1000 6.765023e-05 1.145317e-01
100 1.357724e-03 1.035770e-01
65 2.385318e-03 9.943190e-02
50 3.364946e-03 9.071131e-02
40 4.512072e-03 8.241263e-02
30 6.594110e-03 6.401338e-02
26 7.968958e-03 5.224435e-02
23 9.376545e-03 3.640468e-02
20 1.129275e-02 1.143742e-02
18 1.299754e-02 -4.336366e-14
17 1.403005e-02 1.421773e-15
16 1.521706e-02 -5.409654e-16
15 1.659402e-02 -2.576471e-16
1000 6.765023e-05 1.210435e-01
100 1.357724e-03 1.142694e-01
65 2.385318e-03 9.869990e-02
50 3.364946e-03 8.817614e-02
40 4.512072e-03 8.114027e-02
30 6.594110e-03 6.384984e-02
26 7.968958e-03 5.226560e-02
23 9.376545e-03 3.777999e-02
20 1.129275e-02 1.076805e-02
18 1.299754e-02 -4.111263e-14
17 1.403005e-02 1.504760e-15
16 1.521706e-02 -6.092739e-16
15 1.659402e-02 -2.453477e-16
1000 6.765023e-05 1.158762e-01
100 1.357724e-03 1.035149e-01
65 2.385318e-03 1.002899e-01
50 3.364946e-03 8.340580e-02
40 4.512072e-03 8.471276e-02
30 6.594110e-03 6.755204e-02
26 7.968958e-03 5.205589e-02
23 9.376545e-03 3.707720e-02
20 1.129275e-02 1.123527e-02
18 1.299754e-02 -4.134820e-14
17 1.403005e-02 1.559931e-15
16 1.521706e-02 -5.559391e-16
15 1.659402e-02 -2.454602e-16
1000 6.765023e-05 1.096267e-01
100 1.357724e-03 1.041400e-01
65 2.385318e-03 9.667311e-02
50 3.364946e-03 9.067952e-02
40 4.512072e-03 8.443836e-02
30 6.594110e-03 6.823571e-02
26 7.968958e-03 5.297142e-02
23 9.376545e-03 3.919122e-02
20 1.129275e-02 1.170439e-02
18 1.299754e-02 -4.298442e-14
17 1.403005e-02 1.535166e-15
16 1.521706e-02 -5.663074e-16
15 1.659402e-02 -2.487013e-16
1000 6.765023e-05 1.239075e-01
100 1.357724e-03 1.134787e-01
65 2.385318e-03 9.877656e-02
50 3.364946e-03 8.694271e-02
40 4.512072e-03 8.556751e-02
30 6.594110e-03 6.549279e-02
26 7.968958e-03 5.119908e-02
23 9.376545e-03 3.867482e-02
20 1.129275e-02 1.137461e-02
18 1.299754e-02 -4.171434e-14
17 1.403005e-02 1.577140e-15
16 1.521706e-02 -5.770146e-16
15 1.659402e-02 -2.551387e-16
1000 6.765023e-05 1.281876e-01
100 1.357724e-03 1.081543e-01
65 2.385318e-03 9.764675e-02
50 3.364946e-03 8.976324e-02
40 4.512072e-03 8.180055e-02
30 6.594110e-03 6.156880e-02
26 7.968958e-03 4.638554e-02
23 9.376545e-03 3.841275e-02
20 1.129275e-02 1.096333e-02
18 1.299754e-02 -4.330282e-14
17 1.403005e-02 1.559433e-15
16 1.521706e-02 -5.679166e-16
15 1.659402e-02 -2.445354e-16
1000 6.765023e-05 1.269244e-01
100 1.357724e-03 1.082844e-01
65 2.385318e-03 9.702752e-02
50 3.364946e-03 8.722794e-02
40 4.512072e-03 8.447314e-02
30 6.594110e-03 6.968902e-02
26 7.968958e-03 4.831894e-02
23 9.376545e-03 3.820543e-02
20 1.129275e-02 1.162604e-02
18 1.299754e-02 -4.069573e-14
17 1.403005e-02 1.546020e-15
16 1.521706e-02 -6.120425e-16
15 1.659402e-02 -2.597123e-16
1000 6.765023e-05 1.218373e-01
100 1.357724e-03 9.465329e-02
65 2.385318e-03 9.432883e-02
50 3.364946e-03 9.106635e-02
40 4.512072e-03 8.630488e-02
30 6.594110e-03 6.295076e-02
26 7.968958e-03 5.386592e-02
23 9.376545e-03 3.788477e-02
20 1.129275e-02 1.069024e-02
18 1.299754e-02 -4.068845e-14
17 1.403005e-02 1.505010e-15
16 1.521706e-02 -5.699511e-16
15 1.659402e-02 -2.417305e-16
1000 6.765023e-05 1.251289e-01
100 1.357724e-03 1.063234e-01
65 2.385318e-03 1.057731e-01
50 3.364946e-03 9.152114e-02
40 4.512072e-03 7.547742e-02
30 6.594110e-03 6.469415e-02
26 7.968958e-03 5.323909e-02
23 9.376545e-03 3.894237e-02
20 1.129275e-02 1.169269e-02
18 1.299754e-02 -4.216604e-14
17 1.403005e-02 1.478223e-15
16 1.521706e-02 -5.716141e-16
15 1.659402e-02 -2.445127e-16
1000 6.765023e-05 1.316841e-01
100 1.357724e-03 1.095290e-01
65 2.385318e-03 9.056545e-02
50 3.364946e-03 9.740202e-02
40 4.512072e-03 8.212147e-02
30 6.594110e-03 6.446278e-02
26 7.968958e-03 5.194867e-02
23 9.376545e-03 3.832490e-02
20 1.129275e-02 1.171066e-02
18 1.299754e-02 -4.223893e-14
17 1.403005e-02 1.579613e-15
16 1.521706e-02 -5.756278e-16
15 1.659402e-02 -2.363590e-16
1000 6.765023e-05 1.243238e-01
100 1.357724e-03 1.035902e-01
65 2.385318e-03 9.164074e-02
50 3.364946e-03 8.754710e-02
40 4.512072e-03 7.977415e-02
30 6.594110e-03 6.685200e-02
26 7.968958e-03 5.129042e-02
23 9.376545e-03 3.898485e-02
20 1.129275e-02 1.110968e-02
18 1.299754e-02 -4.154201e-14
17 1.403005e-02 1.604995e-15
16 1.521706e-02 -5.759076e-16
15 1.659402e-02 -2.438098e-16
1000 6.765023e-05 1.273552e-01
100 1.357724e-03 1.004505e-01
65 2.385318e-03 9.719595e-02
50 3.364946e-03 9.020091e-02
40 4.512072e-03 8.321371e-02
30 6.594110e-03 6.470711e-02
26 7.968958e-03 5.561532e-02
23 9.376545e-03 3.780354e-02
20 1.129275e-02 1.083697e-02
18 1.299754e-02 -4.041983e-14
17 1.403005e-02 1.490060e-15
16 1.521706e-02 -5.521599e-16
15 1.659402e-02 -2.470170e-16
1000 6.765023e-05 1.276990e-01
100 1.357724e-03 1.091632e-01
65 2.385318e-03 9.836364e-02
50 3.364946e-03 8.651518e-02
40 4.512072e-03 7.827448e-02
30 6.594110e-03 6.881631e-02
26 7.968958e-03 5.219253e-02
23 9.376545e-03 3.707060e-02
20 1.129275e-02 1.140256e-02
18 1.299754e-02 -4.187336e-14
17 1.403005e-02 1.627147e-15
16 1.521706e-02 -5.580283e-16
15 1.659402e-02 -2.517784e-16
1000 6.765023e-05 1.163123e-01
100 1.357724e-03 1.065721e-01
65 2.385318e-03 9.537339e-02
50 3.364946e-03 9.205621e-02
40 4.512072e-03 8.536601e-02
30 6.594110e-03 6.875485e-02
26 7.968958e-03 5.368289e-02
23 9.376545e-03 3.438570e-02
20 1.129275e-02 1.049891e-02
18 1.299754e-02 -4.024706e-14
17 1.403005e-02 1.485495e-15
16 1.521706e-02 -5.644024e-16
15 1.659402e-02 -2.554155e-16
1000 6.765023e-05 1.321321e-01
100 1.357724e-03 1.145727e-01
65 2.385318e-03 1.002828e-01
50 3.364946e-03 8.959369e-02
40 4.512072e-03 7.925215e-02
30 6.594110e-03 6.398029e-02
26 7.968958e-03 5.559452e-02
23 9.376545e-03 3.830896e-02
20 1.129275e-02 1.128578e-02
18 1.299754e-02 -4.222132e-14
17 1.403005e-02 1.535312e-15
16 1.521706e-02 -5.677968e-16
15 1.659402e-02 -2.605458e-16
1000 6.765023e-05 1.209290e-01
100 1.357724e-03 1.018108e-01
65 2.385318e-03 1.003202e-01
50 3.364946e-03 8.778436e-02
40 4.512072e-03 8.508009e-02
30 6.594110e-03 6.563991e-02
26 7.968958e-03 5.675411e-02
23 9.376545e-03 3.925617e-02
20 1.129275e-02 1.148924e-02
18 1.299754e-02 -4.243030e-14
17 1.403005e-02 1.491449e-15
16 1.521706e-02 -5.713822e-16
15 1.659402e-02 -2.553714e-16
1000 6.765023e-05 1.160234e-01
100 1.357724e-03 1.020174e-01
65 2.385318e-03 1.004306e-01
50 3.364946e-03 8.736730e-02
40 4.512072e-03 8.290591e-02
30 6.594110e-03 6.528403e-02
26 7.968958e-03 5.035935e-02
23 9.376545e-03 3.714104e-02
20 1.129275e-02 1.122491e-02
18 1.299754e-02 -4.284503e-14
17 1.403005e-02 1.534281e-15
16 1.521706e-02 -5.883683e-16
15 1.659402e-02 -2.597815e-16
1000 6.765023e-05 1.351026e-01
100 1.357724e-03 9.799897e-02
65 2.385318e-03 9.291759e-02
50 3.364946e-03 8.803954e-02
40 4.512072e-03 7.787079e-02
30 6.594110e-03 6.426333e-02
26 7.968958e-03 5.233656e-02
23 9.376545e-03 3.816278e-02
20 1.129275e-02 1.116750e-02
18 1.299754e-02 -4.090929e-14
17 1.403005e-02 1.574616e-15
16 1.521706e-02 -5.606816e-16
15 1.659402e-02 -2.594881e-16
1000 6.765023e-05 1.285469e-01
100 1.357724e-03 9.605223e-02
65 2.385318e-03 9.835832e-02
50 3.364946e-03 8.851759e-02
40 4.512072e-03 7.930166e-02
30 6.594110e-03 6.990584e-02
26 7.968958e-03 5.293582e-02
23 9.376545e-03 3.688274e-02
20 1.129275e-02 1.115450e-02
18 1.299754e-02 -4.211160e-14
17 1.403005e-02 1.589880e-15
16 1.521706e-02 -5.576485e-16
15 1.659402e-02 -2.523630e-16
1000 6.765023e-05 1.160229e-01
100 1.357724e-03 1.102552e-01
65 2.385318e-03 9.460582e-02
50 3.364946e-03 9.191188e-02
40 4.512072e-03 8.620237e-02
30 6.594110e-03 6.793797e-02
26 7.968958e-03 5.352749e-02
23 9.376545e-03 3.920227e-02
20 1.129275e-02 1.098773e-02
18 1.299754e-02 -4.369497e-14
17 1.403005e-02 1.535836e-15
16 1.521706e-02 -5.642113e-16
15 1.659402e-02 -2.505525e-16
1000 6.765023e-05 1.202507e-01
100 1.357724e-03 1.069677e-01
65 2.385318e-03 9.796407e-02
50 3.364946e-03 8.618758e-02
40 4.512072e-03 8.504522e-02
30 6.594110e-03 6.960559e-02
26 7.968958e-03 5.394446e-02
23 9.376545e-03 3.936990e-02
20 1.129275e-02 1.121364e-02
18 1.299754e-02 -4.067374e-14
17 1.403005e-02 1.540858e-15
16 1.521706e-02 -5.591568e-16
15 1.659402e-02 -2.465252e-16
1000 6.765023e-05 1.349496e-01
100 1.357724e-03 1.015770e-01
65 2.385318e-03 9.907297e-02
50 3.364946e-03 8.267331e-02
40 4.512072e-03 8.021094e-02
30 6.594110e-03 6.867935e-02
26 7.968958e-03 5.285732e-02
23 9.376545e-03 3.723874e-02
20 1.129275e-02 1.142582e-02
18 1.299754e-02 -3.949667e-14
17 1.403005e-02 1.522913e-15
16 1.521706e-02 -5.553174e-16
15 1.659402e-02 -2.530945e-16
1000 6.765023e-05 1.232799e-01
100 1.357724e-03 1.083337e-01
65 2.385318e-03 9.663480e-02
50 3.364946e-03 9.269068e-02
40 4.512072e-03 8.138552e-02
30 6.594110e-03 6.523283e-02
26 7.968958e-03 5.342078e-02
23 9.376545e-03 3.793072e-02
20 1.129275e-02 1.093660e-02
18 1.299754e-02 -4.155933e-14
17 1.403005e-02 1.562904e-15
16 1.521706e-02 -5.572630e-16
15 1.659402e-02 -2.519306e-16
1000 6.765023e-05 1.142857e-01
100 1.357724e-03 9.424793e-02
65 2.385318e-03 9.586585e-02
50 3.364946e-03 9.189991e-02
40 4.512072e-03 8.217478e-02
30 6.594110e-03 6.560901e-02
26 7.968958e-03 5.308323e-02
23 9.376545e-03 3.629073e-02
20 1.129275e-02 1.081617e-02
18 1.299754e-02 -4.205768e-14
17 1.403005e-02 1.521437e-15
16 1.521706e-02 -5.731955e-16
15 1.659402e-02 -2.479772e-16
1000 6.765023e-05 1.250666e-01
100 1.357724e-03 1.082303e-01
65 2.385318e-03 9.459065e-02
50 3.364946e-03 8.977320e-02
40 4.512072e-03 8.373804e-02
30 6.594110e-03 6.347091e-02
26 7.968958e-03 5.619316e-02
23 9.376545e-03 3.797070e-02
20 1.129275e-02 1.105334e-02
18 1.299754e-02 -4.313556e-14
17 1.403005e-02 1.497882e-15
16 1.521706e-02 -5.795933e-16
15 1.659402e-02 -2.557132e-16
1000 6.765023e-05 1.211850e-01
100 1.357724e-03 1.015672e-01
65 2.385318e-03 9.762945e-02
50 3.364946e-03 9.536166e-02
40 4.512072e-03 8.043006e-02
30 6.594110e-03 6.418760e-02
26 7.968958e-03 5.313697e-02
23 9.376545e-03 4.039150e-02
20 1.129275e-02 1.149072e-02
18 1.299754e-02 -4.179178e-14
17 1.403005e-02 1.643867e-15
16 1.521706e-02 -5.703754e-16
15 1.659402e-02 -2.473637e-16
1000 6.765023e-05 1.236848e-01
100 1.357724e-03 1.115187e-01
65 2.385318e-03 9.410748e-02
50 3.364946e-03 8.748701e-02
40 4.512072e-03 8.391104e-02
30 6.594110e-03 6.610482e-02
26 7.968958e-03 5.260487e-02
23 9.376545e-03 4.073912e-02
20 1.129275e-02 1.188874e-02
18 1.299754e-02 -4.138306e-14
17 1.403005e-02 1.498829e-15
16 1.521706e-02 -5.511256e-16
15 1.659402e-02 -2.654634e-16
1000 6.765023e-05 1.174744e-01
100 1.357724e-03 1.070506e-01
65 2.385318e-03 9.276918e-02
50 3.364946e-03 8.298243e-02
40 4.512072e-03 7.974530e-02
30 6.594110e-03 6.513577e-02
26 7.968958e-03 5.558314e-02
23 9.376545e-03 3.823725e-02
20 1.129275e-02 1.105146e-02
18 1.299754e-02 -4.272320e-14
17 1.403005e-02 1.534832e-15
16 1.521706e-02 -5.572522e-16
15 1.659402e-02 -2.496769e-16
1000 6.765023e-05 1.211539e-01
100 1.357724e-03 1.078549e-01
65 2.385318e-03 1.095095e-01
50 3.364946e-03 9.684928e-02
40 4.512072e-03 7.884005e-02
30 6.594110e-03 6.471403e-02
26 7.968958e-03 5.047250e-02
23 9.376545e-03 3.849464e-02
20 1.129275e-02 1.175883e-02
18 1.299754e-02 -4.163744e-14
17 1.403005e-02 1.568081e-15
16 1.521706e-02 -5.847073e-16
15 1.659402e-02 -2.458831e-16
1000 6.765023e-05 1.223228e-01
100 1.357724e-03 1.124187e-01
65 2.385318e-03 1.032626e-01
50 3.364946e-03 9.311866e-02
40 4.512072e-03 8.162840e-02
30 6.594110e-03 6.548604e-02
26 7.968958e-03 5.356871e-02
23 9.376545e-03 3.762193e-02
20 1.129275e-02 1.097776e-02
18 1.299754e-02 -4.128799e-14
17 1.403005e-02 1.549181e-15
16 1.521706e-02 -5.612822e-16
15 1.659402e-02 -2.663351e-16
1000 6.765023e-05 1.125080e-01
100 1.357724e-03 1.074292e-01
65 2.385318e-03 1.029093e-01
50 3.364946e-03 8.750022e-02
40 4.512072e-03 8.566635e-02
30 6.594110e-03 6.878806e-02
26 7.968958e-03 4.977551e-02
23 9.376545e-03 3.837036e-02
20 1.129275e-02 1.100321e-02
18 1.299754e-02 -4.225662e-14
17 1.403005e-02 1.495256e-15
16 1.521706e-02 -5.861642e-16
15 1.659402e-02 -2.502711e-16
1000 6.765023e-05 1.169784e-01
100 1.357724e-03 1.016993e-01
65 2.385318e-03 9.936335e-02
50 3.364946e-03 8.855204e-02
40 4.512072e-03 7.833649e-02
30 6.594110e-03 6.409482e-02
26 7.968958e-03 5.090467e-02
23 9.376545e-03 3.950277e-02
20 1.129275e-02 1.161563e-02
18 1.299754e-02 -4.123576e-14
17 1.403005e-02 1.464411e-15
16 1.521706e-02 -5.788659e-16
15 1.659402e-02 -2.534962e-16
1000 6.765023e-05 1.273477e-01
100 1.357724e-03 1.106997e-01
65 2.385318e-03 9.696804e-02
50 3.364946e-03 9.484131e-02
40 4.512072e-03 7.684128e-02
30 6.594110e-03 6.358993e-02
26 7.968958e-03 5.241374e-02
23 9.376545e-03 3.680526e-02
20 1.129275e-02 1.135273e-02
18 1.299754e-02 -4.379694e-14
17 1.403005e-02 1.472594e-15
16 1.521706e-02 -5.433214e-16
15 1.659402e-02 -2.473633e-16
1000 6.765023e-05 1.156396e-01
100 1.357724e-03 1.030876e-01
65 2.385318e-03 9.311099e-02
50 3.364946e-03 9.050734e-02
40 4.512072e-03 8.106009e-02
30 6.594110e-03 6.453748e-02
26 7.968958e-03 5.345286e-02
23 9.376545e-03 3.953970e-02
20 1.129275e-02 1.164144e-02
18 1.299754e-02 -4.102317e-14
17 1.403005e-02 1.480578e-15
16 1.521706e-02 -5.391580e-16
15 1.659402e-02 -2.489252e-16
1000 6.765023e-05 1.168709e-01
100 1.357724e-03 1.035017e-01
65 2.385318e-03 1.016497e-01
50 3.364946e-03 8.797588e-02
40 4.512072e-03 8.168633e-02
30 6.594110e-03 6.253633e-02
26 7.968958e-03 5.552691e-02
23 9.376545e-03 3.867665e-02
20 1.129275e-02 1.099726e-02
18 1.299754e-02 -4.167984e-14
17 1.403005e-02 1.607026e-15
16 1.521706e-02 -5.739348e-16
15 1.659402e-02 -2.470398e-16
1000 6.765023e-05 1.251898e-01
100 1.357724e-03 1.037433e-01
65 2.385318e-03 9.510331e-02
50 3.364946e-03 8.914802e-02
40 4.512072e-03 8.746523e-02
30 6.594110e-03 6.677018e-02
26 7.968958e-03 5.745405e-02
23 9.376545e-03 3.494747e-02
20 1.129275e-02 1.158707e-02
18 1.299754e-02 -3.865850e-14
17 1.403005e-02 1.521633e-15
16 1.521706e-02 -5.623252e-16
15 1.659402e-02 -2.460276e-16
1000 6.765023e-05 1.254182e-01
100 1.357724e-03 1.076066e-01
65 2.385318e-03 9.700975e-02
50 3.364946e-03 8.999408e-02
40 4.512072e-03 8.180563e-02
30 6.594110e-03 6.247100e-02
26 7.968958e-03 5.098330e-02
23 9.376545e-03 3.893846e-02
20 1.129275e-02 1.162390e-02
18 1.299754e-02 -4.246872e-14
17 1.403005e-02 1.580487e-15
16 1.521706e-02 -5.683751e-16
15 1.659402e-02 -2.457574e-16
1000 6.765023e-05 1.238080e-01
100 1.357724e-03 1.040764e-01
65 2.385318e-03 9.152045e-02
50 3.364946e-03 8.769668e-02
40 4.512072e-03 8.203832e-02
30 6.594110e-03 6.263409e-02
26 7.968958e-03 5.171993e-02
23 9.376545e-03 3.768236e-02
20 1.129275e-02 1.110215e-02
18 1.299754e-02 -4.217095e-14
17 1.403005e-02 1.526653e-15
16 1.521706e-02 -5.836762e-16
15 1.659402e-02 -2.617179e-16
1000 6.765023e-05 1.299668e-01
100 1.357724e-03 1.125300e-01
65 2.385318e-03 8.920074e-02
50 3.364946e-03 8.247222e-02
40 4.512072e-03 8.213341e-02
30 6.594110e-03 6.544491e-02
26 7.968958e-03 5.495100e-02
23 9.376545e-03 3.754504e-02
20 1.129275e-02 1.131244e-02
18 1.299754e-02 -4.105249e-14
17 1.403005e-02 1.532399e-15
16 1.521706e-02 -5.528164e-16
15 1.659402e-02 -2.379850e-16
1000 6.765023e-05 1.141223e-01
100 1.357724e-03 9.966590e-02
65 2.385318e-03 1.015923e-01
50 3.364946e-03 8.955365e-02
40 4.512072e-03 7.937292e-02
30 6.594110e-03 6.384257e-02
26 7.968958e-03 5.383255e-02
23 9.376545e-03 3.723502e-02
20 1.129275e-02 1.124793e-02
18 1.299754e-02 -4.137839e-14
17 1.403005e-02 1.570810e-15
16 1.521706e-02 -5.527659e-16
15 1.659402e-02 -2.509419e-16
1000 6.765023e-05 1.232446e-01
100 1.357724e-03 1.105433e-01
65 2.385318e-03 1.052634e-01
50 3.364946e-03 9.319129e-02
40 4.512072e-03 8.282590e-02
30 6.594110e-03 6.547011e-02
26 7.968958e-03 5.392389e-02
23 9.376545e-03 3.623410e-02
20 1.129275e-02 1.133114e-02
18 1.299754e-02 -3.990681e-14
17 1.403005e-02 1.594144e-15
16 1.521706e-02 -5.535575e-16
15 1.659402e-02 -2.473662e-16
1000 6.765023e-05 1.233480e-01
100 1.357724e-03 1.050757e-01
65 2.385318e-03 9.720634e-02
50 3.364946e-03 9.903726e-02
40 4.512072e-03 8.450639e-02
30 6.594110e-03 6.764929e-02
26 7.968958e-03 5.305688e-02
23 9.376545e-03 3.845414e-02
20 1.129275e-02 1.138659e-02
18 1.299754e-02 -4.161487e-14
17 1.403005e-02 1.508720e-15
16 1.521706e-02 -5.723842e-16
15 1.659402e-02 -2.498242e-16
1000 6.765023e-05 1.186815e-01
100 1.357724e-03 1.024486e-01
65 2.385318e-03 1.000103e-01
50 3.364946e-03 8.567724e-02
40 4.512072e-03 8.024074e-02
30 6.594110e-03 6.546801e-02
26 7.968958e-03 5.377319e-02
23 9.376545e-03 3.819104e-02
20 1.129275e-02 1.103316e-02
18 1.299754e-02 -4.017079e-14
17 1.403005e-02 1.557867e-15
16 1.521706e-02 -5.683731e-16
15 1.659402e-02 -2.547842e-16
1000 6.765023e-05 1.176128e-01
100 1.357724e-03 1.056389e-01
65 2.385318e-03 8.969343e-02
