# k_av S_color
1.850000e+00 4.183500e-01
1.900000e+00 4.093351e-01
1.950000e+00 4.254532e-01
2.000000e+00 4.704254e-01
1.000000e+00 0.000000e+00
1.050000e+00 3.172809e-04
1.100000e+00 5.975951e-03
1.150000e+00 2.484349e-02
1.200000e+00 3.876710e-02
1.250000e+00 7.864899e-02
1.300000e+00 9.869558e-02
1.350000e+00 1.217282e-01
1.400000e+00 1.922862e-01
1.450000e+00 1.799009e-01
1.500000e+00 1.757994e-01
1.550000e+00 2.363243e-01
1.600000e+00 2.538199e-01
1.650000e+00 2.946241e-01
1.700000e+00 2.934974e-01
1.750000e+00 3.726494e-01
1.800000e+00 3.707195e-01
1.850000e+00 3.694448e-01
1.900000e+00 4.206716e-01
1.950000e+00 4.608142e-01
2.000000e+00 4.591729e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.562396e-04
1.100000e+00 4.752738e-03
1.150000e+00 2.433054e-02
1.200000e+00 4.868611e-02
1.250000e+00 6.186206e-02
1.300000e+00 9.139734e-02
1.350000e+00 1.126789e-01
1.400000e+00 1.513122e-01
1.450000e+00 1.819672e-01
1.500000e+00 2.145293e-01
1.550000e+00 2.600950e-01
1.600000e+00 2.646095e-01
1.650000e+00 3.117519e-01
1.700000e+00 2.875126e-01
1.750000e+00 3.536655e-01
1.800000e+00 3.807287e-01
1.850000e+00 4.059465e-01
1.900000e+00 4.253489e-01
1.950000e+00 4.312649e-01
2.000000e+00 4.911464e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.631449e-05
1.100000e+00 4.638358e-03
1.150000e+00 1.807423e-02
1.200000e+00 4.496377e-02
1.250000e+00 6.833965e-02
1.300000e+00 8.758075e-02
1.350000e+00 1.118743e-01
1.400000e+00 1.314165e-01
1.450000e+00 1.640275e-01
1.500000e+00 1.963892e-01
1.550000e+00 2.463663e-01
1.600000e+00 2.498500e-01
1.650000e+00 2.690114e-01
1.700000e+00 3.086585e-01
1.750000e+00 3.225057e-01
1.800000e+00 3.703838e-01
1.850000e+00 3.892466e-01
1.900000e+00 4.022962e-01
1.950000e+00 4.479412e-01
2.000000e+00 4.548924e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.400966e-04
1.100000e+00 7.693286e-03
1.150000e+00 2.303295e-02
1.200000e+00 4.213446e-02
1.250000e+00 5.920767e-02
1.300000e+00 8.640890e-02
1.350000e+00 1.102044e-01
1.400000e+00 1.465212e-01
1.450000e+00 1.858526e-01
1.500000e+00 2.084729e-01
1.550000e+00 2.552836e-01
1.600000e+00 2.863938e-01
1.650000e+00 2.902129e-01
1.700000e+00 3.271878e-01
1.750000e+00 3.402689e-01
1.800000e+00 3.631499e-01
1.850000e+00 4.042177e-01
1.900000e+00 4.410632e-01
1.950000e+00 4.368066e-01
2.000000e+00 4.580417e-01
1.000000e+00 0.000000e+00
1.050000e+00 5.485074e-05
1.100000e+00 4.261271e-03
1.150000e+00 1.863288e-02
1.200000e+00 3.758586e-02
1.250000e+00 5.286449e-02
1.300000e+00 7.574685e-02
1.350000e+00 1.177142e-01
1.400000e+00 1.642093e-01
1.450000e+00 1.902731e-01
1.500000e+00 1.961697e-01
1.550000e+00 2.256566e-01
1.600000e+00 2.659057e-01
1.650000e+00 2.706346e-01
1.700000e+00 3.019824e-01
1.750000e+00 3.088418e-01
1.800000e+00 3.766362e-01
1.850000e+00 3.924626e-01
1.900000e+00 4.138868e-01
1.950000e+00 4.438268e-01
2.000000e+00 4.433370e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.500280e-04
1.100000e+00 5.883422e-03
1.150000e+00 2.693717e-02
1.200000e+00 4.944982e-02
1.250000e+00 7.025214e-02
1.300000e+00 1.067708e-01
1.350000e+00 1.194108e-01
1.400000e+00 1.681402e-01
1.450000e+00 1.855308e-01
1.500000e+00 1.882016e-01
1.550000e+00 2.210291e-01
1.600000e+00 2.652205e-01
1.650000e+00 2.859919e-01
1.700000e+00 3.015341e-01
1.750000e+00 3.501506e-01
1.800000e+00 3.487054e-01
1.850000e+00 4.140175e-01
1.900000e+00 3.972849e-01
1.950000e+00 4.625158e-01
2.000000e+00 4.477743e-01
1.000000e+00 0.000000e+00
1.050000e+00 6.585533e-05
1.100000e+00 4.293511e-03
1.150000e+00 2.045091e-02
1.200000e+00 3.636689e-02
1.250000e+00 5.541225e-02
1.300000e+00 1.016688e-01
1.350000e+00 1.339726e-01
1.400000e+00 1.522495e-01
1.450000e+00 1.928818e-01
1.500000e+00 2.136367e-01
1.550000e+00 2.227015e-01
1.600000e+00 2.657865e-01
1.650000e+00 2.881129e-01
1.700000e+00 3.241105e-01
1.750000e+00 3.352721e-01
1.800000e+00 3.789458e-01
1.850000e+00 4.118064e-01
1.900000e+00 4.143392e-01
1.950000e+00 4.483368e-01
2.000000e+00 4.710659e-01
1.000000e+00 0.000000e+00
1.050000e+00 4.619959e-04
1.100000e+00 7.128783e-03
1.150000e+00 2.530126e-02
1.200000e+00 3.727765e-02
1.250000e+00 6.570656e-02
1.300000e+00 9.461852e-02
1.350000e+00 1.271689e-01
1.400000e+00 1.356884e-01
1.450000e+00 2.047004e-01
1.500000e+00 2.284140e-01
1.550000e+00 2.334241e-01
1.600000e+00 2.642764e-01
1.650000e+00 2.947073e-01
1.700000e+00 3.289144e-01
1.750000e+00 3.098805e-01
1.800000e+00 3.607832e-01
1.850000e+00 3.925918e-01
1.900000e+00 4.207309e-01
1.950000e+00 4.438731e-01
2.000000e+00 4.438807e-01
1.000000e+00 0.000000e+00
1.050000e+00 2.925051e-05
1.100000e+00 4.632039e-03
1.150000e+00 2.209828e-02
1.200000e+00 4.184202e-02
1.250000e+00 7.017756e-02
1.300000e+00 9.173231e-02
1.350000e+00 1.199246e-01
1.400000e+00 1.727199e-01
1.450000e+00 1.830458e-01
1.500000e+00 1.874217e-01
1.550000e+00 2.311484e-01
1.600000e+00 2.614733e-01
1.650000e+00 2.804306e-01
1.700000e+00 2.913521e-01
1.750000e+00 3.378477e-01
1.800000e+00 3.638268e-01
1.850000e+00 3.786762e-01
1.900000e+00 4.337892e-01
1.950000e+00 4.529028e-01
2.000000e+00 4.665043e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.129110e-04
1.100000e+00 5.960713e-03
1.150000e+00 2.059219e-02
1.200000e+00 5.021540e-02
1.250000e+00 6.033615e-02
1.300000e+00 9.607546e-02
1.350000e+00 1.307824e-01
1.400000e+00 1.276290e-01
1.450000e+00 1.698723e-01
1.500000e+00 1.917708e-01
1.550000e+00 2.216737e-01
1.600000e+00 2.711313e-01
1.650000e+00 2.886018e-01
1.700000e+00 3.241854e-01
1.750000e+00 3.592808e-01
1.800000e+00 3.875285e-01
1.850000e+00 4.054322e-01
1.900000e+00 4.030420e-01
1.950000e+00 4.337629e-01
2.000000e+00 4.528486e-01
1.000000e+00 0.000000e+00
1.050000e+00 3.133343e-04
1.100000e+00 2.611782e-03
1.150000e+00 1.665016e-02
1.200000e+00 5.054393e-02
1.250000e+00 7.154012e-02
1.300000e+00 7.286628e-02
1.350000e+00 1.198278e-01
1.400000e+00 1.431082e-01
1.450000e+00 1.733670e-01
1.500000e+00 2.033747e-01
1.550000e+00 2.488243e-01
1.600000e+00 2.592362e-01
1.650000e+00 2.907572e-01
1.700000e+00 3.114689e-01
1.750000e+00 3.200289e-01
1.800000e+00 3.569379e-01
1.850000e+00 4.006140e-01
1.900000e+00 4.106067e-01
1.950000e+00 4.250024e-01
2.000000e+00 4.618899e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.033109e-04
1.100000e+00 5.322694e-03
1.150000e+00 1.759714e-02
1.200000e+00 4.412905e-02
1.250000e+00 6.251355e-02
1.300000e+00 8.993275e-02
1.350000e+00 1.260331e-01
1.400000e+00 1.442100e-01
1.450000e+00 1.828481e-01
1.500000e+00 1.878560e-01
1.550000e+00 2.480729e-01
1.600000e+00 2.650404e-01
1.650000e+00 2.892802e-01
1.700000e+00 3.405823e-01
1.750000e+00 3.474764e-01
1.800000e+00 3.834685e-01
1.850000e+00 3.581992e-01
1.900000e+00 4.091252e-01
1.950000e+00 4.542457e-01
2.000000e+00 4.596879e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.629385e-04
1.100000e+00 7.117063e-03
1.150000e+00 1.912555e-02
1.200000e+00 5.051817e-02
1.250000e+00 6.111199e-02
1.300000e+00 9.270801e-02
1.350000e+00 1.124166e-01
1.400000e+00 1.520832e-01
1.450000e+00 1.631837e-01
1.500000e+00 2.026459e-01
1.550000e+00 2.184454e-01
1.600000e+00 2.680231e-01
1.650000e+00 2.655174e-01
1.700000e+00 3.513374e-01
1.750000e+00 3.457894e-01
1.800000e+00 3.861390e-01
1.850000e+00 3.872561e-01
1.900000e+00 4.231504e-01
1.950000e+00 4.280014e-01
2.000000e+00 4.617880e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.962143e-04
1.100000e+00 7.438050e-03
1.150000e+00 2.133035e-02
1.200000e+00 4.350835e-02
1.250000e+00 6.606744e-02
1.300000e+00 9.144713e-02
1.350000e+00 1.199576e-01
1.400000e+00 1.405410e-01
1.450000e+00 1.704398e-01
1.500000e+00 1.900347e-01
1.550000e+00 2.418816e-01
1.600000e+00 2.595748e-01
1.650000e+00 2.741583e-01
1.700000e+00 3.289537e-01
1.750000e+00 3.427578e-01
1.800000e+00 3.541328e-01
1.850000e+00 3.911061e-01
1.900000e+00 4.209829e-01
1.950000e+00 4.332427e-01
2.000000e+00 4.621701e-01
1.000000e+00 0.000000e+00
1.050000e+00 6.128633e-05
1.100000e+00 8.104790e-03
1.150000e+00 1.908694e-02
1.200000e+00 3.693769e-02
1.250000e+00 7.540503e-02
1.300000e+00 1.048327e-01
1.350000e+00 1.015164e-01
1.400000e+00 1.336139e-01
1.450000e+00 2.053841e-01
1.500000e+00 1.967283e-01
1.550000e+00 2.406236e-01
1.600000e+00 2.812413e-01
1.650000e+00 2.703440e-01
1.700000e+00 3.543310e-01
1.750000e+00 3.610360e-01
1.800000e+00 3.980761e-01
1.850000e+00 4.090804e-01
1.900000e+00 4.135809e-01
1.950000e+00 4.369420e-01
2.000000e+00 4.848056e-01
1.000000e+00 0.000000e+00
1.050000e+00 2.171716e-04
1.100000e+00 6.385108e-03
1.150000e+00 2.159071e-02
1.200000e+00 4.652020e-02
1.250000e+00 5.809304e-02
1.300000e+00 8.823838e-02
1.350000e+00 1.424720e-01
1.400000e+00 1.451239e-01
1.450000e+00 1.625908e-01
1.500000e+00 1.982218e-01
1.550000e+00 2.474278e-01
1.600000e+00 2.620850e-01
1.650000e+00 3.081314e-01
1.700000e+00 3.212774e-01
1.750000e+00 3.468348e-01
1.800000e+00 3.645807e-01
1.850000e+00 3.889106e-01
1.900000e+00 4.124311e-01
1.950000e+00 4.778166e-01
2.000000e+00 4.599289e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.387814e-04
1.100000e+00 4.521674e-03
1.150000e+00 1.509618e-02
1.200000e+00 4.541173e-02
1.250000e+00 6.939283e-02
1.300000e+00 8.713270e-02
1.350000e+00 1.200474e-01
1.400000e+00 1.586759e-01
1.450000e+00 1.480975e-01
1.500000e+00 2.086011e-01
1.550000e+00 2.299856e-01
1.600000e+00 2.448168e-01
1.650000e+00 2.948449e-01
1.700000e+00 3.170850e-01
1.750000e+00 3.467164e-01
1.800000e+00 3.473124e-01
1.850000e+00 3.900678e-01
1.900000e+00 4.232518e-01
1.950000e+00 4.375433e-01
2.000000e+00 4.705810e-01
1.000000e+00 0.000000e+00
1.050000e+00 9.934506e-05
1.100000e+00 4.506676e-03
1.150000e+00 2.556945e-02
1.200000e+00 3.720432e-02
1.250000e+00 6.112269e-02
1.300000e+00 1.003522e-01
1.350000e+00 1.250048e-01
1.400000e+00 1.471287e-01
1.450000e+00 1.711973e-01
1.500000e+00 1.976437e-01
1.550000e+00 2.224637e-01
1.600000e+00 2.553510e-01
1.650000e+00 2.626404e-01
1.700000e+00 3.303064e-01
1.750000e+00 3.324862e-01
1.800000e+00 3.684220e-01
1.850000e+00 3.846891e-01
1.900000e+00 3.906597e-01
1.950000e+00 4.683368e-01
2.000000e+00 4.776741e-01
1.000000e+00 0.000000e+00
1.050000e+00 2.183369e-04
1.100000e+00 5.271066e-03
1.150000e+00 1.406041e-02
1.200000e+00 3.605137e-02
1.250000e+00 6.318277e-02
1.300000e+00 8.415680e-02
1.350000e+00 1.270324e-01
1.400000e+00 1.497519e-01
1.450000e+00 1.744111e-01
1.500000e+00 2.068904e-01
1.550000e+00 2.416700e-01
1.600000e+00 2.390105e-01
1.650000e+00 2.820019e-01
1.700000e+00 3.358804e-01
1.750000e+00 3.151707e-01
1.800000e+00 3.671670e-01
1.850000e+00 3.763047e-01
1.900000e+00 4.250063e-01
1.950000e+00 4.602011e-01
2.000000e+00 4.835951e-01
1.000000e+00 0.000000e+00
1.050000e+00 3.497714e-05
1.100000e+00 4.082704e-03
1.150000e+00 1.894060e-02
1.200000e+00 3.988400e-02
1.250000e+00 7.774842e-02
1.300000e+00 1.018278e-01
1.350000e+00 1.225269e-01
1.400000e+00 1.555758e-01
1.450000e+00 1.776241e-01
1.500000e+00 2.086102e-01
1.550000e+00 2.435345e-01
1.600000e+00 2.726542e-01
1.650000e+00 2.793701e-01
1.700000e+00 3.298361e-01
1.750000e+00 3.323512e-01
1.800000e+00 3.589685e-01
1.850000e+00 3.871290e-01
1.900000e+00 4.116412e-01
1.950000e+00 4.394799e-01
2.000000e+00 4.703361e-01
1.000000e+00 0.000000e+00
1.050000e+00 3.499555e-04
1.100000e+00 6.121725e-03
1.150000e+00 2.083287e-02
1.200000e+00 5.427327e-02
1.250000e+00 6.996978e-02
1.300000e+00 8.720542e-02
1.350000e+00 1.136079e-01
1.400000e+00 1.282504e-01
1.450000e+00 1.566689e-01
1.500000e+00 2.213467e-01
1.550000e+00 2.364899e-01
1.600000e+00 2.578353e-01
1.650000e+00 2.794006e-01
1.700000e+00 3.148990e-01
1.750000e+00 3.673488e-01
1.800000e+00 3.636965e-01
1.850000e+00 4.135157e-01
1.900000e+00 4.081590e-01
1.950000e+00 4.461063e-01
2.000000e+00 4.601921e-01
1.000000e+00 0.000000e+00
1.050000e+00 7.745702e-05
1.100000e+00 4.483506e-03
1.150000e+00 1.885960e-02
1.200000e+00 4.319121e-02
1.250000e+00 6.293817e-02
1.300000e+00 1.003055e-01
1.350000e+00 1.213843e-01
1.400000e+00 1.641275e-01
1.450000e+00 1.922515e-01
1.500000e+00 2.029776e-01
1.550000e+00 2.538878e-01
1.600000e+00 2.713709e-01
1.650000e+00 2.876085e-01
1.700000e+00 2.954126e-01
1.750000e+00 3.406060e-01
1.800000e+00 3.763297e-01
1.850000e+00 4.112814e-01
1.900000e+00 4.253706e-01
1.950000e+00 4.397802e-01
2.000000e+00 4.595661e-01
1.000000e+00 0.000000e+00
1.050000e+00 3.802558e-04
1.100000e+00 7.621219e-03
1.150000e+00 2.189781e-02
1.200000e+00 4.359134e-02
1.250000e+00 6.796211e-02
1.300000e+00 9.049879e-02
1.350000e+00 1.401705e-01
1.400000e+00 1.380927e-01
1.450000e+00 1.705825e-01
1.500000e+00 1.934643e-01
1.550000e+00 2.429404e-01
1.600000e+00 2.848861e-01
1.650000e+00 2.783570e-01
1.700000e+00 3.240796e-01
1.750000e+00 3.431728e-01
1.800000e+00 3.548837e-01
1.850000e+00 3.832659e-01
1.900000e+00 4.053754e-01
1.950000e+00 4.498246e-01
2.000000e+00 4.723020e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.021152e-04
1.100000e+00 4.388342e-03
1.150000e+00 1.791370e-02
1.200000e+00 4.252680e-02
1.250000e+00 7.159921e-02
1.300000e+00 1.213670e-01
1.350000e+00 1.255020e-01
1.400000e+00 1.402871e-01
1.450000e+00 1.597102e-01
1.500000e+00 2.305824e-01
1.550000e+00 2.389652e-01
1.600000e+00 2.574071e-01
1.650000e+00 2.956233e-01
1.700000e+00 3.612544e-01
1.750000e+00 3.374018e-01
1.800000e+00 3.974057e-01
1.850000e+00 4.129099e-01
1.900000e+00 4.168777e-01
1.950000e+00 4.553924e-01
2.000000e+00 4.685521e-01
1.000000e+00 0.000000e+00
1.050000e+00 8.949524e-05
1.100000e+00 5.156811e-03
1.150000e+00 2.197880e-02
1.200000e+00 4.531862e-02
1.250000e+00 6.391633e-02
1.300000e+00 1.059418e-01
1.350000e+00 1.192582e-01
1.400000e+00 1.452741e-01
1.450000e+00 1.958901e-01
1.500000e+00 1.968388e-01
1.550000e+00 2.381947e-01
1.600000e+00 2.706446e-01
1.650000e+00 2.732428e-01
1.700000e+00 3.158435e-01
1.750000e+00 3.342137e-01
1.800000e+00 3.671856e-01
1.850000e+00 4.006996e-01
1.900000e+00 4.209784e-01
1.950000e+00 4.490865e-01
2.000000e+00 4.783098e-01
1.000000e+00 0.000000e+00
1.050000e+00 5.195273e-05
1.100000e+00 5.779767e-03
1.150000e+00 2.286046e-02
1.200000e+00 3.874649e-02
1.250000e+00 6.975580e-02
1.300000e+00 7.849939e-02
1.350000e+00 1.364392e-01
1.400000e+00 1.645743e-01
1.450000e+00 1.699687e-01
1.500000e+00 2.255107e-01
1.550000e+00 2.501875e-01
1.600000e+00 2.718195e-01
1.650000e+00 2.774949e-01
1.700000e+00 3.359805e-01
1.750000e+00 3.511565e-01
1.800000e+00 3.617884e-01
1.850000e+00 4.041296e-01
1.900000e+00 3.940353e-01
1.950000e+00 4.756647e-01
2.000000e+00 4.948827e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.227004e-04
1.100000e+00 4.309753e-03
1.150000e+00 1.805163e-02
1.200000e+00 3.482579e-02
1.250000e+00 5.635555e-02
1.300000e+00 1.010163e-01
1.350000e+00 1.259830e-01
1.400000e+00 1.500050e-01
1.450000e+00 1.808328e-01
1.500000e+00 2.181817e-01
1.550000e+00 2.190522e-01
1.600000e+00 2.582689e-01
1.650000e+00 2.923159e-01
1.700000e+00 2.893678e-01
1.750000e+00 3.347816e-01
1.800000e+00 3.778232e-01
1.850000e+00 3.961816e-01
1.900000e+00 4.144951e-01
1.950000e+00 4.574714e-01
2.000000e+00 4.550768e-01
1.000000e+00 0.000000e+00
1.050000e+00 8.496428e-05
1.100000e+00 5.481685e-03
1.150000e+00 2.601836e-02
1.200000e+00 3.997173e-02
1.250000e+00 7.155407e-02
1.300000e+00 8.401079e-02
1.350000e+00 1.250286e-01
1.400000e+00 1.724295e-01
1.450000e+00 1.892637e-01
1.500000e+00 2.161953e-01
1.550000e+00 2.528679e-01
1.600000e+00 2.581193e-01
1.650000e+00 2.746829e-01
1.700000e+00 3.080300e-01
1.750000e+00 3.384639e-01
1.800000e+00 3.798763e-01
1.850000e+00 3.730557e-01
1.900000e+00 4.153462e-01
1.950000e+00 4.376242e-01
2.000000e+00 4.812236e-01
1.000000e+00 0.000000e+00
1.050000e+00 4.403489e-05
1.100000e+00 7.830891e-03
1.150000e+00 2.037817e-02
1.200000e+00 3.894857e-02
1.250000e+00 7.254104e-02
1.300000e+00 8.454656e-02
1.350000e+00 1.298130e-01
1.400000e+00 1.449783e-01
1.450000e+00 1.532780e-01
1.500000e+00 2.061289e-01
1.550000e+00 2.579575e-01
1.600000e+00 2.839358e-01
1.650000e+00 2.969766e-01
1.700000e+00 3.391841e-01
1.750000e+00 3.488452e-01
1.800000e+00 3.566320e-01
1.850000e+00 4.079404e-01
1.900000e+00 4.137920e-01
1.950000e+00 4.279202e-01
2.000000e+00 4.816378e-01
1.000000e+00 0.000000e+00
1.050000e+00 4.989998e-05
1.100000e+00 3.231719e-03
1.150000e+00 2.101017e-02
1.200000e+00 3.430579e-02
1.250000e+00 5.750720e-02
1.300000e+00 1.096442e-01
1.350000e+00 1.141214e-01
1.400000e+00 1.380945e-01
1.450000e+00 1.608072e-01
1.500000e+00 2.033788e-01
1.550000e+00 2.476964e-01
1.600000e+00 2.494058e-01
1.650000e+00 3.039499e-01
1.700000e+00 3.206578e-01
1.750000e+00 3.556225e-01
1.800000e+00 3.386977e-01
1.850000e+00 4.142830e-01
1.900000e+00 4.325898e-01
1.950000e+00 4.413714e-01
2.000000e+00 4.967985e-01
1.000000e+00 0.000000e+00
1.050000e+00 8.435707e-05
1.100000e+00 5.490492e-03
1.150000e+00 1.750418e-02
1.200000e+00 4.444790e-02
1.250000e+00 7.341961e-02
1.300000e+00 8.197258e-02
1.350000e+00 1.071033e-01
1.400000e+00 1.239999e-01
1.450000e+00 1.802844e-01
1.500000e+00 2.022220e-01
1.550000e+00 2.188007e-01
1.600000e+00 2.296334e-01
1.650000e+00 2.876228e-01
1.700000e+00 3.365019e-01
1.750000e+00 3.486046e-01
1.800000e+00 3.687530e-01
1.850000e+00 4.022066e-01
1.900000e+00 4.434629e-01
1.950000e+00 4.527510e-01
2.000000e+00 4.382478e-01
1.000000e+00 0.000000e+00
1.050000e+00 7.993719e-05
1.100000e+00 3.106000e-03
1.150000e+00 1.839913e-02
1.200000e+00 4.569127e-02
1.250000e+00 6.397964e-02
1.300000e+00 1.001029e-01
1.350000e+00 1.080515e-01
1.400000e+00 1.647969e-01
1.450000e+00 1.671239e-01
1.500000e+00 2.290569e-01
1.550000e+00 2.538851e-01
1.600000e+00 2.500645e-01
1.650000e+00 3.198212e-01
1.700000e+00 2.898984e-01
1.750000e+00 3.526916e-01
1.800000e+00 3.807177e-01
1.850000e+00 3.866826e-01
1.900000e+00 4.189143e-01
1.950000e+00 4.687958e-01
2.000000e+00 4.494131e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.565709e-04
1.100000e+00 4.061702e-03
1.150000e+00 2.360251e-02
1.200000e+00 4.223302e-02
1.250000e+00 5.989707e-02
1.300000e+00 9.293700e-02
1.350000e+00 1.239347e-01
1.400000e+00 1.662313e-01
1.450000e+00 1.799165e-01
1.500000e+00 2.077515e-01
1.550000e+00 2.204858e-01
1.600000e+00 2.558589e-01
1.650000e+00 3.069426e-01
1.700000e+00 3.073571e-01
1.750000e+00 3.398498e-01
1.800000e+00 3.502479e-01
1.850000e+00 3.953103e-01
1.900000e+00 4.345914e-01
1.950000e+00 4.414000e-01
2.000000e+00 4.538926e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.490407e-04
1.100000e+00 6.463059e-03
1.150000e+00 2.252476e-02
1.200000e+00 4.000573e-02
1.250000e+00 7.157290e-02
1.300000e+00 9.846708e-02
1.350000e+00 1.130478e-01
1.400000e+00 1.404720e-01
1.450000e+00 1.611847e-01
1.500000e+00 2.075007e-01
1.550000e+00 2.449828e-01
1.600000e+00 2.646799e-01
1.650000e+00 2.723596e-01
1.700000e+00 3.152860e-01
1.750000e+00 3.441349e-01
1.800000e+00 3.420696e-01
1.850000e+00 3.904376e-01
1.900000e+00 4.369546e-01
1.950000e+00 4.723621e-01
2.000000e+00 4.691752e-01
1.000000e+00 0.000000e+00
1.050000e+00 2.819769e-04
1.100000e+00 4.987446e-03
1.150000e+00 2.002734e-02
1.200000e+00 4.285987e-02
1.250000e+00 7.336928e-02
1.300000e+00 1.056820e-01
1.350000e+00 1.141869e-01
1.400000e+00 1.404368e-01
1.450000e+00 1.804144e-01
1.500000e+00 1.789164e-01
1.550000e+00 2.356248e-01
1.600000e+00 2.862017e-01
1.650000e+00 2.980736e-01
1.700000e+00 3.127284e-01
1.750000e+00 3.207078e-01
1.800000e+00 3.851316e-01
1.850000e+00 4.040833e-01
1.900000e+00 4.252204e-01
1.950000e+00 4.306003e-01
2.000000e+00 4.683223e-01
1.000000e+00 0.000000e+00
1.050000e+00 9.684133e-05
1.100000e+00 8.407817e-03
1.150000e+00 3.352356e-02
1.200000e+00 3.555416e-02
1.250000e+00 6.132194e-02
1.300000e+00 9.717998e-02
1.350000e+00 1.125083e-01
1.400000e+00 1.516826e-01
1.450000e+00 1.842194e-01
1.500000e+00 2.152558e-01
1.550000e+00 2.386522e-01
1.600000e+00 2.828736e-01
1.650000e+00 2.901637e-01
1.700000e+00 3.181068e-01
1.750000e+00 3.568364e-01
1.800000e+00 3.526197e-01
1.850000e+00 3.647622e-01
1.900000e+00 3.967284e-01
1.950000e+00 4.428211e-01
2.000000e+00 4.319209e-01
1.000000e+00 0.000000e+00
1.050000e+00 7.472182e-05
1.100000e+00 5.306014e-03
1.150000e+00 1.919114e-02
1.200000e+00 3.708483e-02
1.250000e+00 8.128543e-02
1.300000e+00 9.891126e-02
1.350000e+00 1.200516e-01
1.400000e+00 1.481150e-01
1.450000e+00 1.942153e-01
1.500000e+00 2.195150e-01
1.550000e+00 2.486121e-01
1.600000e+00 2.655187e-01
1.650000e+00 2.865573e-01
1.700000e+00 3.119684e-01
1.750000e+00 3.536243e-01
1.800000e+00 3.857704e-01
1.850000e+00 4.045127e-01
1.900000e+00 4.193145e-01
1.950000e+00 4.219621e-01
2.000000e+00 4.670883e-01
1.000000e+00 0.000000e+00
1.050000e+00 3.518048e-05
1.100000e+00 7.715873e-03
1.150000e+00 1.705925e-02
1.200000e+00 3.970118e-02
1.250000e+00 6.917536e-02
1.300000e+00 9.670396e-02
1.350000e+00 1.153808e-01
1.400000e+00 1.573262e-01
1.450000e+00 1.749042e-01
1.500000e+00 1.954707e-01
1.550000e+00 2.270606e-01
1.600000e+00 2.746271e-01
1.650000e+00 3.033678e-01
1.700000e+00 3.048601e-01
1.750000e+00 3.513543e-01
1.800000e+00 3.670354e-01
1.850000e+00 4.141977e-01
1.900000e+00 4.337399e-01
1.950000e+00 4.417142e-01
2.000000e+00 4.507197e-01
1.000000e+00 0.000000e+00
1.050000e+00 5.904465e-05
1.100000e+00 6.705982e-03
1.150000e+00 1.295343e-02
1.200000e+00 3.736466e-02
1.250000e+00 7.894495e-02
1.300000e+00 8.867369e-02
1.350000e+00 1.095507e-01
1.400000e+00 1.507550e-01
1.450000e+00 1.669333e-01
1.500000e+00 2.141312e-01
1.550000e+00 2.448736e-01
1.600000e+00 2.539709e-01
1.650000e+00 2.709205e-01
1.700000e+00 3.263926e-01
1.750000e+00 3.421269e-01
1.800000e+00 3.898976e-01
1.850000e+00 4.290280e-01
1.900000e+00 4.017017e-01
1.950000e+00 4.296445e-01
2.000000e+00 4.786716e-01
1.000000e+00 0.000000e+00
1.050000e+00 7.417282e-05
1.100000e+00 7.790013e-03
1.150000e+00 2.162452e-02
1.200000e+00 3.166696e-02
1.250000e+00 6.273509e-02
1.300000e+00 1.022606e-01
1.350000e+00 1.118314e-01
1.400000e+00 1.246475e-01
1.450000e+00 1.857795e-01
1.500000e+00 2.158472e-01
1.550000e+00 2.361148e-01
1.600000e+00 2.558160e-01
1.650000e+00 3.026309e-01
1.700000e+00 3.245176e-01
1.750000e+00 3.434083e-01
1.800000e+00 3.589506e-01
1.850000e+00 4.104225e-01
1.900000e+00 4.054437e-01
1.950000e+00 4.418861e-01
2.000000e+00 4.642558e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.470736e-04
1.100000e+00 7.246664e-03
1.150000e+00 1.314524e-02
1.200000e+00 4.394429e-02
1.250000e+00 5.917797e-02
1.300000e+00 9.912324e-02
1.350000e+00 1.143186e-01
1.400000e+00 1.490015e-01
1.450000e+00 1.720657e-01
1.500000e+00 1.946674e-01
1.550000e+00 2.309800e-01
1.600000e+00 2.584152e-01
1.650000e+00 2.908943e-01
1.700000e+00 3.189230e-01
1.750000e+00 3.478574e-01
1.800000e+00 3.916711e-01
1.850000e+00 3.948350e-01
1.900000e+00 4.171865e-01
1.950000e+00 4.596465e-01
2.000000e+00 4.542970e-01
1.000000e+00 0.000000e+00
1.050000e+00 1.037357e-04
1.100000e+00 5.454483e-03
1.150000e+00 1.671919e-02
1.200000e+00 3.605878e-02
1.250000e+00 7.753615e-02
1.300000e+00 8.208768e-02
1.350000e+00 1.210748e-01
1.400000e+00 1.654143e-01
