# k_av S_color
8.500000e+00 9.689808e-01
8.600000e+00 9.738325e-01
8.700000e+00 9.684651e-01
8.800000e+00 9.706714e-01
8.900000e+00 9.699389e-01
9.000000e+00 9.785464e-01
9.100000e+00 9.757204e-01
9.200000e+00 9.697698e-01
9.300000e+00 9.798155e-01
9.400000e+00 9.798813e-01
9.500000e+00 9.804384e-01
9.600000e+00 9.794662e-01
9.700000e+00 9.837870e-01
9.800000e+00 9.787244e-01
9.900000e+00 9.835811e-01
1.000000e+01 9.829707e-01
1.000000e+00 0.000000e+00
1.100000e+00 8.685244e-33
1.200000e+00 1.551858e-32
1.300000e+00 2.402814e-32
1.400000e+00 0.000000e+00
1.500000e+00 2.621413e-30
1.600000e+00 3.284799e-30
1.700000e+00 1.856842e-29
1.800000e+00 1.452102e-28
1.900000e+00 9.097374e-28
2.000000e+00 1.330426e-11
2.100000e+00 8.473915e-03
2.200000e+00 3.149550e-02
2.300000e+00 6.355222e-02
2.400000e+00 9.762899e-02
2.500000e+00 1.401689e-01
2.600000e+00 1.813016e-01
2.700000e+00 2.148150e-01
2.800000e+00 2.695405e-01
2.900000e+00 3.056028e-01
3.000000e+00 3.248274e-01
3.100000e+00 3.676199e-01
3.200000e+00 4.248368e-01
3.300000e+00 4.505014e-01
3.400000e+00 4.720561e-01
3.500000e+00 5.139335e-01
3.600000e+00 5.320310e-01
3.700000e+00 5.475380e-01
3.800000e+00 5.762413e-01
3.900000e+00 6.147606e-01
4.000000e+00 6.463601e-01
4.100000e+00 6.572156e-01
4.200000e+00 6.721366e-01
4.300000e+00 6.984366e-01
4.400000e+00 7.313285e-01
4.500000e+00 7.122643e-01
4.600000e+00 7.323203e-01
4.700000e+00 7.651960e-01
4.800000e+00 7.522708e-01
4.900000e+00 7.820776e-01
5.000000e+00 8.062964e-01
5.100000e+00 8.033217e-01
5.200000e+00 8.014797e-01
5.300000e+00 8.327774e-01
5.400000e+00 8.571874e-01
5.500000e+00 8.592774e-01
5.600000e+00 8.594414e-01
5.700000e+00 8.534160e-01
5.800000e+00 8.638264e-01
5.900000e+00 8.580562e-01
6.000000e+00 8.913831e-01
6.100000e+00 8.904431e-01
6.200000e+00 8.929462e-01
6.300000e+00 8.928165e-01
6.400000e+00 9.159029e-01
6.500000e+00 9.066277e-01
6.600000e+00 9.026325e-01
6.700000e+00 9.252244e-01
6.800000e+00 9.310166e-01
6.900000e+00 9.370739e-01
7.000000e+00 9.319353e-01
7.100000e+00 9.380103e-01
7.200000e+00 9.436704e-01
7.300000e+00 9.500068e-01
7.400000e+00 9.426270e-01
7.500000e+00 9.503924e-01
7.600000e+00 9.537673e-01
7.700000e+00 9.500476e-01
7.800000e+00 9.622380e-01
7.900000e+00 9.647658e-01
8.000000e+00 9.630575e-01
8.100000e+00 9.681805e-01
8.200000e+00 9.712355e-01
8.300000e+00 9.755373e-01
8.400000e+00 9.688679e-01
8.500000e+00 9.616668e-01
8.600000e+00 9.692996e-01
8.700000e+00 9.666446e-01
8.800000e+00 9.750730e-01
8.900000e+00 9.773757e-01
9.000000e+00 9.737819e-01
9.100000e+00 9.780031e-01
9.200000e+00 9.819350e-01
9.300000e+00 9.799032e-01
9.400000e+00 9.838277e-01
9.500000e+00 9.816405e-01
9.600000e+00 9.809815e-01
9.700000e+00 9.812948e-01
9.800000e+00 9.864498e-01
9.900000e+00 9.856729e-01
1.000000e+01 9.843716e-01
1.000000e+00 0.000000e+00
1.100000e+00 1.218009e-32
1.200000e+00 2.063731e-32
1.300000e+00 2.409765e-32
1.400000e+00 0.000000e+00
1.500000e+00 3.083634e-30
1.600000e+00 3.237035e-30
1.700000e+00 1.795751e-29
1.800000e+00 1.325520e-28
1.900000e+00 8.725358e-28
2.000000e+00 1.168514e-11
2.100000e+00 8.666683e-03
2.200000e+00 3.171498e-02
2.300000e+00 5.915880e-02
2.400000e+00 9.994295e-02
2.500000e+00 1.320673e-01
2.600000e+00 1.819314e-01
2.700000e+00 2.213757e-01
2.800000e+00 2.714070e-01
2.900000e+00 2.985300e-01
3.000000e+00 3.508175e-01
3.100000e+00 3.690690e-01
3.200000e+00 4.009278e-01
3.300000e+00 4.447556e-01
3.400000e+00 4.711506e-01
3.500000e+00 5.244273e-01
3.600000e+00 5.419479e-01
3.700000e+00 5.516046e-01
3.800000e+00 5.829623e-01
3.900000e+00 6.170242e-01
4.000000e+00 6.315513e-01
4.100000e+00 6.615900e-01
4.200000e+00 6.698499e-01
4.300000e+00 6.974215e-01
4.400000e+00 7.147869e-01
4.500000e+00 7.464744e-01
4.600000e+00 7.537685e-01
4.700000e+00 7.587705e-01
4.800000e+00 7.820358e-01
4.900000e+00 7.740154e-01
5.000000e+00 8.013108e-01
5.100000e+00 8.059420e-01
5.200000e+00 8.041739e-01
5.300000e+00 8.199641e-01
5.400000e+00 8.299015e-01
5.500000e+00 8.506727e-01
5.600000e+00 8.505674e-01
5.700000e+00 8.515826e-01
5.800000e+00 8.637308e-01
5.900000e+00 8.757728e-01
6.000000e+00 8.787645e-01
6.100000e+00 8.838623e-01
6.200000e+00 8.921241e-01
6.300000e+00 8.961182e-01
6.400000e+00 9.053298e-01
6.500000e+00 9.126974e-01
6.600000e+00 9.176402e-01
6.700000e+00 9.171904e-01
6.800000e+00 9.300914e-01
6.900000e+00 9.303873e-01
7.000000e+00 9.314002e-01
7.100000e+00 9.244911e-01
7.200000e+00 9.430128e-01
7.300000e+00 9.359608e-01
7.400000e+00 9.487808e-01
7.500000e+00 9.528818e-01
7.600000e+00 9.533428e-01
7.700000e+00 9.531280e-01
7.800000e+00 9.506548e-01
7.900000e+00 9.603748e-01
8.000000e+00 9.649157e-01
8.100000e+00 9.688395e-01
8.200000e+00 9.614819e-01
8.300000e+00 9.724739e-01
8.400000e+00 9.649176e-01
8.500000e+00 9.707098e-01
8.600000e+00 9.788986e-01
8.700000e+00 9.761414e-01
8.800000e+00 9.805627e-01
8.900000e+00 9.817291e-01
9.000000e+00 9.732870e-01
9.100000e+00 9.794013e-01
9.200000e+00 9.714047e-01
9.300000e+00 9.729199e-01
9.400000e+00 9.829394e-01
9.500000e+00 9.782726e-01
9.600000e+00 9.835448e-01
9.700000e+00 9.848196e-01
9.800000e+00 9.835587e-01
9.900000e+00 9.858905e-01
1.000000e+01 9.904509e-01
1.000000e+00 0.000000e+00
1.100000e+00 1.353817e-32
1.200000e+00 1.359300e-32
1.300000e+00 2.579126e-32
1.400000e+00 0.000000e+00
1.500000e+00 2.495278e-30
1.600000e+00 3.208290e-30
1.700000e+00 1.763556e-29
1.800000e+00 1.335334e-28
1.900000e+00 8.911176e-28
2.000000e+00 1.204799e-11
2.100000e+00 8.625621e-03
2.200000e+00 3.125562e-02
2.300000e+00 6.263440e-02
2.400000e+00 9.511408e-02
2.500000e+00 1.411012e-01
2.600000e+00 1.823254e-01
2.700000e+00 2.166574e-01
2.800000e+00 2.606734e-01
2.900000e+00 3.016629e-01
3.000000e+00 3.486291e-01
3.100000e+00 3.670702e-01
3.200000e+00 4.229777e-01
3.300000e+00 4.508167e-01
3.400000e+00 4.821571e-01
3.500000e+00 5.192886e-01
3.600000e+00 5.209728e-01
3.700000e+00 5.577690e-01
3.800000e+00 5.933499e-01
3.900000e+00 6.031609e-01
4.000000e+00 6.622704e-01
4.100000e+00 6.350337e-01
4.200000e+00 6.786157e-01
4.300000e+00 6.978942e-01
4.400000e+00 7.180208e-01
4.500000e+00 7.218331e-01
4.600000e+00 7.377271e-01
4.700000e+00 7.469882e-01
4.800000e+00 7.880610e-01
4.900000e+00 7.941334e-01
5.000000e+00 7.998535e-01
5.100000e+00 8.347170e-01
5.200000e+00 8.210093e-01
5.300000e+00 8.303692e-01
5.400000e+00 8.206401e-01
5.500000e+00 8.583052e-01
5.600000e+00 8.428778e-01
5.700000e+00 8.643721e-01
5.800000e+00 8.657689e-01
5.900000e+00 8.781337e-01
6.000000e+00 8.794152e-01
6.100000e+00 8.746024e-01
6.200000e+00 9.114226e-01
6.300000e+00 9.043040e-01
6.400000e+00 9.033833e-01
6.500000e+00 9.121416e-01
6.600000e+00 9.071925e-01
6.700000e+00 9.187634e-01
6.800000e+00 9.122556e-01
6.900000e+00 9.262696e-01
7.000000e+00 9.385609e-01
7.100000e+00 9.312732e-01
7.200000e+00 9.424768e-01
7.300000e+00 9.450658e-01
7.400000e+00 9.468451e-01
7.500000e+00 9.387297e-01
7.600000e+00 9.497872e-01
7.700000e+00 9.471729e-01
7.800000e+00 9.606287e-01
7.900000e+00 9.484932e-01
8.000000e+00 9.610375e-01
8.100000e+00 9.599277e-01
8.200000e+00 9.643896e-01
8.300000e+00 9.708629e-01
8.400000e+00 9.695950e-01
8.500000e+00 9.684300e-01
8.600000e+00 9.768831e-01
8.700000e+00 9.791264e-01
8.800000e+00 9.751586e-01
8.900000e+00 9.700377e-01
9.000000e+00 9.817010e-01
9.100000e+00 9.763730e-01
9.200000e+00 9.832026e-01
9.300000e+00 9.826136e-01
9.400000e+00 9.853909e-01
9.500000e+00 9.842712e-01
9.600000e+00 9.862326e-01
9.700000e+00 9.893618e-01
9.800000e+00 9.851784e-01
9.900000e+00 9.830668e-01
1.000000e+01 9.847746e-01
1.000000e+00 0.000000e+00
1.100000e+00 1.155307e-32
1.200000e+00 1.494678e-32
1.300000e+00 2.307094e-32
1.400000e+00 0.000000e+00
1.500000e+00 2.485395e-30
1.600000e+00 2.939703e-30
1.700000e+00 1.764846e-29
1.800000e+00 1.322322e-28
1.900000e+00 8.094533e-28
2.000000e+00 1.169382e-11
2.100000e+00 9.334177e-03
2.200000e+00 3.136481e-02
2.300000e+00 6.512722e-02
2.400000e+00 9.986760e-02
2.500000e+00 1.344859e-01
2.600000e+00 1.809381e-01
2.700000e+00 2.144626e-01
2.800000e+00 2.687803e-01
2.900000e+00 2.987817e-01
3.000000e+00 3.294024e-01
3.100000e+00 3.831660e-01
3.200000e+00 3.992796e-01
3.300000e+00 4.422725e-01
3.400000e+00 4.814250e-01
3.500000e+00 5.084999e-01
3.600000e+00 5.410912e-01
3.700000e+00 5.402969e-01
3.800000e+00 5.958623e-01
3.900000e+00 5.968172e-01
4.000000e+00 6.305753e-01
4.100000e+00 6.612823e-01
4.200000e+00 6.699059e-01
4.300000e+00 6.940982e-01
4.400000e+00 7.007266e-01
4.500000e+00 7.390982e-01
4.600000e+00 7.472360e-01
4.700000e+00 7.701407e-01
4.800000e+00 7.714901e-01
4.900000e+00 7.870091e-01
5.000000e+00 8.097339e-01
5.100000e+00 7.954026e-01
5.200000e+00 8.335759e-01
5.300000e+00 8.200963e-01
5.400000e+00 8.447239e-01
5.500000e+00 8.592319e-01
5.600000e+00 8.586375e-01
5.700000e+00 8.698076e-01
5.800000e+00 8.826402e-01
5.900000e+00 8.939796e-01
6.000000e+00 8.943737e-01
6.100000e+00 8.727415e-01
6.200000e+00 9.019729e-01
6.300000e+00 9.113816e-01
6.400000e+00 9.092410e-01
6.500000e+00 9.040438e-01
6.600000e+00 9.154295e-01
6.700000e+00 9.263957e-01
6.800000e+00 9.246026e-01
6.900000e+00 9.222433e-01
7.000000e+00 9.311548e-01
7.100000e+00 9.292394e-01
7.200000e+00 9.368785e-01
7.300000e+00 9.427005e-01
7.400000e+00 9.431514e-01
7.500000e+00 9.567698e-01
7.600000e+00 9.513930e-01
7.700000e+00 9.590015e-01
7.800000e+00 9.502582e-01
7.900000e+00 9.644021e-01
8.000000e+00 9.620790e-01
8.100000e+00 9.667259e-01
8.200000e+00 9.630511e-01
8.300000e+00 9.651625e-01
8.400000e+00 9.752160e-01
8.500000e+00 9.713847e-01
8.600000e+00 9.707829e-01
8.700000e+00 9.707827e-01
8.800000e+00 9.685708e-01
8.900000e+00 9.756121e-01
9.000000e+00 9.748599e-01
9.100000e+00 9.801435e-01
9.200000e+00 9.805861e-01
9.300000e+00 9.797420e-01
9.400000e+00 9.738766e-01
9.500000e+00 9.761010e-01
9.600000e+00 9.780685e-01
9.700000e+00 9.888251e-01
9.800000e+00 9.896439e-01
9.900000e+00 9.837853e-01
1.000000e+01 9.885748e-01
1.000000e+00 0.000000e+00
1.100000e+00 2.090777e-32
1.200000e+00 1.352794e-32
1.300000e+00 2.524073e-32
1.400000e+00 0.000000e+00
1.500000e+00 2.634178e-30
1.600000e+00 3.124935e-30
1.700000e+00 1.795781e-29
1.800000e+00 1.336527e-28
1.900000e+00 7.907372e-28
2.000000e+00 1.179841e-11
2.100000e+00 8.652045e-03
2.200000e+00 2.997650e-02
2.300000e+00 6.159494e-02
2.400000e+00 1.000423e-01
2.500000e+00 1.380103e-01
2.600000e+00 1.767547e-01
2.700000e+00 2.255047e-01
2.800000e+00 2.522359e-01
2.900000e+00 2.808401e-01
3.000000e+00 3.346238e-01
3.100000e+00 3.713198e-01
3.200000e+00 3.844669e-01
3.300000e+00 4.524725e-01
3.400000e+00 4.753180e-01
3.500000e+00 5.083300e-01
3.600000e+00 5.466142e-01
3.700000e+00 5.697887e-01
3.800000e+00 5.934322e-01
3.900000e+00 6.221395e-01
4.000000e+00 6.394846e-01
4.100000e+00 6.707332e-01
4.200000e+00 6.858944e-01
4.300000e+00 6.812353e-01
4.400000e+00 7.326433e-01
4.500000e+00 7.314763e-01
4.600000e+00 7.404561e-01
4.700000e+00 7.638224e-01
4.800000e+00 7.706925e-01
4.900000e+00 7.896503e-01
5.000000e+00 8.159615e-01
5.100000e+00 8.010082e-01
5.200000e+00 8.301313e-01
5.300000e+00 8.245120e-01
5.400000e+00 8.318780e-01
5.500000e+00 8.482073e-01
5.600000e+00 8.701256e-01
5.700000e+00 8.465874e-01
5.800000e+00 8.608345e-01
5.900000e+00 8.826207e-01
6.000000e+00 8.857060e-01
6.100000e+00 8.906710e-01
6.200000e+00 8.865946e-01
6.300000e+00 8.966017e-01
6.400000e+00 9.035004e-01
6.500000e+00 9.218548e-01
6.600000e+00 9.163724e-01
6.700000e+00 9.255249e-01
6.800000e+00 9.249684e-01
6.900000e+00 9.242664e-01
7.000000e+00 9.289104e-01
7.100000e+00 9.370355e-01
7.200000e+00 9.462237e-01
7.300000e+00 9.377916e-01
7.400000e+00 9.443946e-01
7.500000e+00 9.435455e-01
7.600000e+00 9.453862e-01
7.700000e+00 9.468187e-01
7.800000e+00 9.555663e-01
7.900000e+00 9.643598e-01
8.000000e+00 9.580838e-01
8.100000e+00 9.627936e-01
8.200000e+00 9.685803e-01
8.300000e+00 9.675253e-01
8.400000e+00 9.666320e-01
8.500000e+00 9.682026e-01
8.600000e+00 9.720737e-01
8.700000e+00 9.677861e-01
8.800000e+00 9.676188e-01
8.900000e+00 9.732350e-01
9.000000e+00 9.748854e-01
9.100000e+00 9.800368e-01
9.200000e+00 9.783600e-01
9.300000e+00 9.725811e-01
9.400000e+00 9.803714e-01
9.500000e+00 9.778606e-01
9.600000e+00 9.830275e-01
9.700000e+00 9.820373e-01
9.800000e+00 9.803258e-01
9.900000e+00 9.871565e-01
1.000000e+01 9.848289e-01
1.000000e+00 0.000000e+00
1.100000e+00 1.558401e-32
1.200000e+00 1.669792e-32
1.300000e+00 2.290928e-32
1.400000e+00 0.000000e+00
1.500000e+00 2.413087e-30
1.600000e+00 2.832599e-30
1.700000e+00 1.784556e-29
1.800000e+00 1.373379e-28
1.900000e+00 8.720601e-28
2.000000e+00 1.218335e-11
2.100000e+00 8.544615e-03
2.200000e+00 3.182124e-02
2.300000e+00 6.480472e-02
2.400000e+00 1.000445e-01
2.500000e+00 1.332881e-01
2.600000e+00 1.678646e-01
2.700000e+00 2.200797e-01
2.800000e+00 2.596568e-01
2.900000e+00 2.982346e-01
3.000000e+00 3.418719e-01
3.100000e+00 3.770009e-01
3.200000e+00 4.153774e-01
3.300000e+00 4.372855e-01
3.400000e+00 4.764891e-01
3.500000e+00 4.976383e-01
3.600000e+00 5.294203e-01
3.700000e+00 5.625033e-01
3.800000e+00 5.829882e-01
3.900000e+00 6.233364e-01
4.000000e+00 6.585662e-01
4.100000e+00 6.595230e-01
4.200000e+00 6.703672e-01
4.300000e+00 6.986803e-01
4.400000e+00 7.069457e-01
4.500000e+00 7.396383e-01
4.600000e+00 7.565931e-01
4.700000e+00 7.595591e-01
4.800000e+00 7.718280e-01
4.900000e+00 7.828735e-01
5.000000e+00 7.971179e-01
5.100000e+00 8.164634e-01
5.200000e+00 8.232637e-01
5.300000e+00 8.239970e-01
5.400000e+00 8.397931e-01
5.500000e+00 8.288902e-01
5.600000e+00 8.664026e-01
5.700000e+00 8.731910e-01
5.800000e+00 8.692277e-01
5.900000e+00 8.630568e-01
6.000000e+00 8.782830e-01
6.100000e+00 8.871070e-01
6.200000e+00 8.976992e-01
6.300000e+00 8.945267e-01
6.400000e+00 9.085570e-01
6.500000e+00 9.153065e-01
6.600000e+00 9.227099e-01
6.700000e+00 9.205329e-01
6.800000e+00 9.274048e-01
6.900000e+00 9.201647e-01
7.000000e+00 9.245094e-01
7.100000e+00 9.394937e-01
7.200000e+00 9.452703e-01
7.300000e+00 9.453917e-01
7.400000e+00 9.469381e-01
7.500000e+00 9.492249e-01
7.600000e+00 9.498726e-01
7.700000e+00 9.539075e-01
7.800000e+00 9.544214e-01
7.900000e+00 9.538413e-01
8.000000e+00 9.572521e-01
8.100000e+00 9.647700e-01
8.200000e+00 9.670057e-01
8.300000e+00 9.636441e-01
8.400000e+00 9.689017e-01
8.500000e+00 9.723737e-01
8.600000e+00 9.692345e-01
8.700000e+00 9.789666e-01
8.800000e+00 9.708651e-01
8.900000e+00 9.779598e-01
9.000000e+00 9.772014e-01
9.100000e+00 9.816611e-01
9.200000e+00 9.805095e-01
9.300000e+00 9.848889e-01
9.400000e+00 9.780332e-01
9.500000e+00 9.782562e-01
9.600000e+00 9.833611e-01
9.700000e+00 9.804965e-01
9.800000e+00 9.831422e-01
9.900000e+00 9.832165e-01
1.000000e+01 9.845256e-01
1.000000e+00 0.000000e+00
1.100000e+00 8.211354e-33
1.200000e+00 1.194644e-32
1.300000e+00 2.500324e-32
1.400000e+00 0.000000e+00
1.500000e+00 2.857183e-30
1.600000e+00 3.246260e-30
1.700000e+00 1.767265e-29
1.800000e+00 1.285020e-28
1.900000e+00 8.357939e-28
2.000000e+00 1.205952e-11
2.100000e+00 8.563829e-03
2.200000e+00 3.011638e-02
2.300000e+00 6.249231e-02
2.400000e+00 9.621255e-02
2.500000e+00 1.405766e-01
2.600000e+00 1.838446e-01
2.700000e+00 2.150227e-01
2.800000e+00 2.568966e-01
2.900000e+00 3.018173e-01
3.000000e+00 3.329161e-01
3.100000e+00 3.886917e-01
3.200000e+00 4.213404e-01
3.300000e+00 4.559813e-01
3.400000e+00 4.870643e-01
3.500000e+00 5.046643e-01
3.600000e+00 5.357704e-01
3.700000e+00 5.502935e-01
3.800000e+00 5.936689e-01
3.900000e+00 6.235223e-01
4.000000e+00 6.634855e-01
4.100000e+00 6.503621e-01
4.200000e+00 6.700758e-01
4.300000e+00 7.030761e-01
4.400000e+00 7.000854e-01
4.500000e+00 7.363520e-01
4.600000e+00 7.362485e-01
4.700000e+00 7.732310e-01
4.800000e+00 7.670571e-01
4.900000e+00 7.782447e-01
5.000000e+00 7.890560e-01
5.100000e+00 8.240916e-01
5.200000e+00 8.275316e-01
5.300000e+00 8.295432e-01
5.400000e+00 8.574159e-01
5.500000e+00 8.287601e-01
5.600000e+00 8.610559e-01
5.700000e+00 8.639940e-01
5.800000e+00 8.785115e-01
5.900000e+00 8.749849e-01
6.000000e+00 8.888352e-01
6.100000e+00 8.995449e-01
6.200000e+00 8.893278e-01
6.300000e+00 8.966332e-01
