# k_step gamma S_color
20 7.000000e-03 1.220000e-02
18 6.600000e-03 1.400000e-02
17 8.000000e-03 7.100000e-03
16 8.100000e-03 8.600000e-03
15 9.500000e-03 4.900000e-03
1000 1.000000e-04 8.090000e-02
100 6.000000e-04 6.770000e-02
65 1.100000e-03 6.360000e-02
50 1.600000e-03 5.430000e-02
40 1.900000e-03 4.660000e-02
30 3.100000e-03 2.600000e-02
26 3.200000e-03 1.510000e-02
23 4.100000e-03 2.720000e-02
20 5.900000e-03 9.200000e-03
18 7.600000e-03 1.090000e-02
17 8.000000e-03 1.440000e-02
16 9.400000e-03 5.000000e-03
15 7.400000e-03 3.700000e-03
1000 0.000000e+00 5.510000e-02
100 7.000000e-04 6.390000e-02
65 1.100000e-03 4.970000e-02
50 1.000000e-03 4.560000e-02
40 1.500000e-03 3.830000e-02
30 3.200000e-03 2.180000e-02
26 4.800000e-03 3.610000e-02
23 4.100000e-03 1.350000e-02
20 6.600000e-03 8.700000e-03
18 6.000000e-03 1.910000e-02
17 8.700000e-03 5.200000e-03
16 8.800000e-03 6.300000e-03
15 8.600000e-03 4.500000e-03
1000 0.000000e+00 5.910000e-02
100 2.000000e-04 5.250000e-02
65 1.000000e-03 4.260000e-02
50 1.000000e-03 4.530000e-02
40 2.500000e-03 4.840000e-02
30 3.500000e-03 2.710000e-02
26 3.300000e-03 3.880000e-02
23 4.200000e-03 1.570000e-02
20 6.200000e-03 2.570000e-02
18 6.100000e-03 6.300000e-03
17 7.400000e-03 8.600000e-03
16 7.000000e-03 4.500000e-03
15 8.700000e-03 5.700000e-03
1000 0.000000e+00 5.850000e-02
100 3.000000e-04 4.980000e-02
65 9.000000e-04 5.120000e-02
50 1.100000e-03 4.690000e-02
40 2.300000e-03 4.430000e-02
30 3.800000e-03 4.100000e-02
26 4.000000e-03 3.680000e-02
23 4.900000e-03 2.990000e-02
20 7.200000e-03 5.600000e-03
18 7.000000e-03 1.280000e-02
17 7.600000e-03 5.400000e-03
16 8.000000e-03 4.200000e-03
15 8.700000e-03 3.500000e-03
1000 0.000000e+00 5.970000e-02
100 6.000000e-04 5.080000e-02
65 7.000000e-04 4.940000e-02
50 1.300000e-03 4.370000e-02
40 1.800000e-03 3.140000e-02
30 3.000000e-03 4.840000e-02
26 4.100000e-03 3.330000e-02
23 4.400000e-03 2.930000e-02
20 4.700000e-03 7.500000e-03
18 6.600000e-03 1.070000e-02
17 6.400000e-03 5.500000e-03
16 7.900000e-03 1.420000e-02
15 8.800000e-03 5.800000e-03
1000 0.000000e+00 4.690000e-02
100 5.000000e-04 5.290000e-02
65 1.200000e-03 5.850000e-02
50 1.100000e-03 5.290000e-02
40 2.200000e-03 3.210000e-02
30 2.800000e-03 2.800000e-02
26 3.400000e-03 2.560000e-02
23 6.100000e-03 1.010000e-02
20 7.100000e-03 8.800000e-03
18 8.000000e-03 6.100000e-03
17 7.400000e-03 7.200000e-03
16 8.900000e-03 6.900000e-03
15 7.900000e-03 4.300000e-03
1000 0.000000e+00 5.100000e-02
100 5.000000e-04 4.910000e-02
65 8.000000e-04 4.750000e-02
50 1.000000e-03 4.680000e-02
40 2.200000e-03 4.330000e-02
30 2.300000e-03 3.750000e-02
26 4.200000e-03 2.610000e-02
23 4.400000e-03 3.590000e-02
20 6.300000e-03 1.150000e-02
18 5.900000e-03 1.200000e-02
17 7.700000e-03 5.400000e-03
16 8.600000e-03 6.300000e-03
15 8.100000e-03 5.200000e-03
1000 0.000000e+00 6.660000e-02
100 7.000000e-04 2.380000e-02
65 1.000000e-03 4.590000e-02
50 1.300000e-03 5.410000e-02
40 2.100000e-03 4.480000e-02
30 3.700000e-03 3.540000e-02
26 4.100000e-03 2.150000e-02
23 4.600000e-03 1.410000e-02
20 4.600000e-03 4.600000e-03
18 6.900000e-03 9.000000e-03
17 6.500000e-03 3.600000e-03
16 8.200000e-03 4.700000e-03
15 1.030000e-02 2.980000e-02
1000 0.000000e+00 5.840000e-02
100 7.000000e-04 5.810000e-02
65 1.100000e-03 5.060000e-02
50 1.800000e-03 4.820000e-02
40 2.000000e-03 4.230000e-02
30 2.600000e-03 2.920000e-02
26 4.800000e-03 4.210000e-02
23 5.000000e-03 4.290000e-02
20 5.700000e-03 1.070000e-02
18 5.100000e-03 6.800000e-03
17 6.100000e-03 1.110000e-02
16 8.600000e-03 5.000000e-03
15 9.000000e-03 8.600000e-03
1000 0.000000e+00 4.840000e-02
100 7.000000e-04 4.910000e-02
65 1.500000e-03 5.680000e-02
50 1.900000e-03 5.590000e-02
40 1.500000e-03 4.340000e-02
30 3.800000e-03 2.860000e-02
26 3.900000e-03 4.280000e-02
23 4.700000e-03 8.500000e-03
20 6.200000e-03 2.350000e-02
18 5.200000e-03 8.800000e-03
17 7.400000e-03 9.300000e-03
16 8.700000e-03 6.500000e-03
15 8.300000e-03 1.440000e-02
1000 0.000000e+00 5.990000e-02
100 3.000000e-04 4.790000e-02
65 1.400000e-03 7.630000e-02
50 1.000000e-03 5.440000e-02
40 2.100000e-03 4.930000e-02
30 3.200000e-03 3.260000e-02
26 3.800000e-03 4.240000e-02
23 4.000000e-03 3.120000e-02
20 5.400000e-03 9.800000e-03
18 6.900000e-03 5.100000e-03
17 8.200000e-03 2.030000e-02
16 8.300000e-03 5.300000e-03
15 8.400000e-03 2.900000e-03
1000 1.000000e-04 8.020000e-02
100 1.000000e-04 5.800000e-02
65 2.000000e-04 4.650000e-02
50 1.900000e-03 4.720000e-02
40 2.400000e-03 4.290000e-02
30 4.200000e-03 2.240000e-02
26 4.100000e-03 1.360000e-02
23 3.800000e-03 3.560000e-02
20 5.200000e-03 1.120000e-02
18 5.600000e-03 1.070000e-02
17 7.100000e-03 9.000000e-03
16 6.600000e-03 3.300000e-03
15 9.600000e-03 2.400000e-03
1000 0.000000e+00 5.510000e-02
100 5.000000e-04 5.890000e-02
65 6.000000e-04 5.360000e-02
50 1.000000e-03 4.270000e-02
40 2.000000e-03 3.450000e-02
30 4.000000e-03 2.620000e-02
26 3.900000e-03 1.870000e-02
23 5.200000e-03 2.120000e-02
20 5.500000e-03 4.500000e-03
18 6.600000e-03 1.430000e-02
17 7.600000e-03 1.550000e-02
16 8.100000e-03 3.600000e-03
15 9.400000e-03 3.600000e-03
1000 1.000000e-04 8.930000e-02
100 5.000000e-04 5.480000e-02
65 1.100000e-03 3.430000e-02
50 2.000000e-03 3.700000e-02
40 2.300000e-03 5.120000e-02
30 3.200000e-03 1.530000e-02
26 3.600000e-03 3.700000e-02
23 6.100000e-03 1.810000e-02
20 6.200000e-03 5.700000e-03
18 7.400000e-03 8.700000e-03
17 6.800000e-03 4.500000e-03
16 5.200000e-03 5.700000e-03
15 8.100000e-03 3.700000e-03
1000 0.000000e+00 6.110000e-02
100 3.000000e-04 4.560000e-02
65 1.300000e-03 4.760000e-02
50 1.100000e-03 4.450000e-02
40 1.700000e-03 4.360000e-02
30 2.900000e-03 3.850000e-02
26 5.200000e-03 2.790000e-02
23 3.700000e-03 2.490000e-02
20 4.700000e-03 1.620000e-02
18 6.600000e-03 1.080000e-02
17 8.000000e-03 5.000000e-03
16 7.800000e-03 3.800000e-03
15 8.800000e-03 3.200000e-03
1000 0.000000e+00 4.810000e-02
100 6.000000e-04 6.510000e-02
65 1.000000e-03 4.690000e-02
50 1.300000e-03 5.380000e-02
40 2.300000e-03 5.260000e-02
30 3.100000e-03 3.900000e-02
26 3.300000e-03 3.430000e-02
23 4.200000e-03 2.630000e-02
20 5.500000e-03 6.400000e-03
18 6.100000e-03 6.800000e-03
17 7.200000e-03 5.400000e-03
16 7.100000e-03 7.000000e-03
15 1.030000e-02 8.000000e-03
1000 0.000000e+00 6.810000e-02
100 8.000000e-04 5.640000e-02
65 1.300000e-03 5.370000e-02
50 1.700000e-03 4.470000e-02
40 1.900000e-03 4.960000e-02
30 3.300000e-03 4.340000e-02
26 2.800000e-03 1.320000e-02
23 4.300000e-03 1.020000e-02
20 6.700000e-03 4.600000e-03
18 7.100000e-03 1.080000e-02
17 7.200000e-03 1.480000e-02
16 8.300000e-03 5.700000e-03
15 9.600000e-03 5.400000e-03
1000 0.000000e+00 5.720000e-02
100 4.000000e-04 5.560000e-02
65 6.000000e-04 4.820000e-02
50 1.300000e-03 4.890000e-02
40 1.700000e-03 3.460000e-02
30 2.100000e-03 4.330000e-02
26 3.900000e-03 1.670000e-02
23 3.600000e-03 4.580000e-02
20 6.300000e-03 7.700000e-03
18 6.200000e-03 4.200000e-03
17 5.900000e-03 4.100000e-03
16 9.300000e-03 1.240000e-02
15 9.200000e-03 6.200000e-03
1000 0.000000e+00 5.360000e-02
100 2.000000e-04 5.130000e-02
65 1.100000e-03 5.770000e-02
50 1.100000e-03 4.720000e-02
40 2.200000e-03 2.760000e-02
30 3.100000e-03 3.050000e-02
26 4.800000e-03 1.540000e-02
23 4.900000e-03 4.000000e-02
20 5.400000e-03 9.200000e-03
18 7.500000e-03 3.400000e-03
17 8.100000e-03 8.300000e-03
16 8.100000e-03 5.800000e-03
15 9.100000e-03 6.800000e-03
1000 0.000000e+00 5.980000e-02
100 5.000000e-04 4.920000e-02
65 8.000000e-04 4.730000e-02
50 1.900000e-03 2.660000e-02
40 2.100000e-03 3.580000e-02
30 2.800000e-03 1.830000e-02
26 3.800000e-03 2.980000e-02
23 4.500000e-03 6.000000e-03
20 6.700000e-03 2.800000e-02
18 7.300000e-03 7.300000e-03
17 8.100000e-03 3.000000e-03
16 8.400000e-03 7.300000e-03
15 9.800000e-03 1.130000e-02
1000 0.000000e+00 6.880000e-02
100 8.000000e-04 6.020000e-02
65 1.300000e-03 5.080000e-02
50 1.300000e-03 4.430000e-02
40 1.700000e-03 4.790000e-02
30 3.400000e-03 3.430000e-02
26 2.900000e-03 2.630000e-02
23 5.000000e-03 1.190000e-02
20 7.100000e-03 1.360000e-02
18 7.600000e-03 6.600000e-03
17 7.700000e-03 4.500000e-03
16 7.200000e-03 7.000000e-03
15 7.700000e-03 3.000000e-03
1000 0.000000e+00 6.950000e-02
100 7.000000e-04 5.820000e-02
65 1.000000e-03 5.230000e-02
50 1.600000e-03 5.320000e-02
40 1.200000e-03 5.850000e-02
30 3.000000e-03 2.050000e-02
26 4.100000e-03 1.360000e-02
23 4.200000e-03 1.520000e-02
20 6.300000e-03 1.970000e-02
18 6.300000e-03 8.100000e-03
17 6.900000e-03 1.210000e-02
16 8.100000e-03 9.200000e-03
15 1.030000e-02 4.300000e-03
1000 0.000000e+00 5.830000e-02
100 8.000000e-04 4.870000e-02
65 1.200000e-03 5.290000e-02
50 2.200000e-03 4.180000e-02
40 2.400000e-03 4.910000e-02
30 3.800000e-03 1.460000e-02
26 4.300000e-03 1.030000e-02
23 5.200000e-03 8.000000e-03
20 5.900000e-03 1.200000e-02
18 6.200000e-03 6.400000e-03
17 8.400000e-03 5.700000e-03
16 8.700000e-03 4.500000e-03
15 8.600000e-03 3.900000e-03
1000 1.000000e-04 7.460000e-02
100 8.000000e-04 5.730000e-02
65 4.000000e-04 4.660000e-02
50 1.400000e-03 5.250000e-02
40 3.200000e-03 4.430000e-02
30 3.600000e-03 3.700000e-02
26 4.400000e-03 2.930000e-02
23 5.900000e-03 1.490000e-02
20 7.600000e-03 1.930000e-02
18 7.600000e-03 1.100000e-02
17 5.400000e-03 4.600000e-03
16 7.000000e-03 5.400000e-03
15 8.900000e-03 5.400000e-03
1000 0.000000e+00 7.600000e-02
100 6.000000e-04 5.860000e-02
65 1.100000e-03 4.660000e-02
50 2.000000e-03 5.210000e-02
40 2.100000e-03 4.550000e-02
30 3.000000e-03 2.260000e-02
26 3.400000e-03 2.190000e-02
23 4.600000e-03 2.850000e-02
20 5.900000e-03 9.500000e-03
18 6.400000e-03 7.300000e-03
17 7.100000e-03 3.800000e-03
16 8.300000e-03 4.000000e-03
15 1.040000e-02 4.500000e-03
1000 1.000000e-04 6.340000e-02
100 9.000000e-04 5.030000e-02
65 8.000000e-04 5.300000e-02
50 1.500000e-03 4.170000e-02
40 2.300000e-03 2.450000e-02
30 2.900000e-03 1.310000e-02
26 4.300000e-03 4.850000e-02
23 5.300000e-03 9.900000e-03
20 5.500000e-03 7.600000e-03
18 6.500000e-03 3.430000e-02
17 7.200000e-03 4.100000e-03
16 9.900000e-03 5.000000e-03
15 9.500000e-03 4.900000e-03
1000 0.000000e+00 5.230000e-02
100 2.000000e-04 4.630000e-02
65 7.000000e-04 3.530000e-02
50 1.200000e-03 5.330000e-02
40 2.400000e-03 3.010000e-02
30 2.600000e-03 2.190000e-02
26 4.700000e-03 2.140000e-02
23 3.800000e-03 4.140000e-02
20 6.000000e-03 7.900000e-03
18 5.900000e-03 6.700000e-03
17 8.500000e-03 1.090000e-02
16 8.100000e-03 3.000000e-03
15 8.800000e-03 3.800000e-03
1000 0.000000e+00 7.220000e-02
100 6.000000e-04 4.960000e-02
65 1.000000e-03 3.790000e-02
50 1.300000e-03 4.610000e-02
40 1.500000e-03 4.870000e-02
30 3.100000e-03 2.630000e-02
26 3.100000e-03 7.000000e-03
23 4.500000e-03 2.620000e-02
20 6.600000e-03 1.440000e-02
18 6.300000e-03 7.400000e-03
17 6.100000e-03 2.500000e-03
16 8.700000e-03 5.400000e-03
15 8.100000e-03 3.600000e-03
1000 0.000000e+00 5.300000e-02
100 3.000000e-04 5.610000e-02
65 1.400000e-03 5.150000e-02
50 2.000000e-03 5.850000e-02
40 2.100000e-03 3.260000e-02
30 3.400000e-03 3.510000e-02
26 2.900000e-03 3.030000e-02
23 4.000000e-03 1.910000e-02
20 5.700000e-03 9.700000e-03
18 6.500000e-03 6.700000e-03
17 6.300000e-03 8.200000e-03
16 8.600000e-03 7.600000e-03
15 8.100000e-03 1.040000e-02
1000 0.000000e+00 4.940000e-02
100 1.000000e-04 4.100000e-02
65 9.000000e-04 5.690000e-02
50 1.200000e-03 3.750000e-02
40 2.800000e-03 3.730000e-02
30 3.600000e-03 2.010000e-02
26 4.900000e-03 1.400000e-02
23 5.900000e-03 2.720000e-02
20 4.700000e-03 1.250000e-02
18 7.400000e-03 1.840000e-02
17 7.100000e-03 8.100000e-03
16 7.100000e-03 8.100000e-03
15 7.700000e-03 6.200000e-03
1000 0.000000e+00 5.900000e-02
100 3.000000e-04 4.890000e-02
65 1.400000e-03 5.520000e-02
50 1.300000e-03 4.570000e-02
40 1.900000e-03 4.580000e-02
30 2.900000e-03 2.850000e-02
26 4.200000e-03 3.220000e-02
23 5.400000e-03 2.410000e-02
20 4.400000e-03 1.250000e-02
18 7.100000e-03 1.170000e-02
17 8.300000e-03 7.500000e-03
16 9.300000e-03 9.000000e-03
15 1.030000e-02 3.000000e-03
1000 0.000000e+00 5.970000e-02
100 1.000000e-03 5.110000e-02
65 1.200000e-03 5.020000e-02
50 8.000000e-04 3.940000e-02
40 2.000000e-03 4.350000e-02
30 3.200000e-03 2.700000e-02
26 5.900000e-03 1.400000e-02
23 3.700000e-03 3.650000e-02
20 4.300000e-03 9.100000e-03
18 5.800000e-03 5.400000e-03
17 7.200000e-03 1.630000e-02
16 6.600000e-03 8.500000e-03
15 8.100000e-03 2.800000e-03
1000 1.000000e-04 6.420000e-02
100 6.000000e-04 6.350000e-02
65 1.300000e-03 5.570000e-02
50 1.600000e-03 4.270000e-02
40 1.900000e-03 4.650000e-02
30 3.300000e-03 3.380000e-02
26 3.900000e-03 2.530000e-02
23 4.700000e-03 2.620000e-02
20 8.000000e-03 5.700000e-03
18 5.600000e-03 9.700000e-03
17 7.200000e-03 7.800000e-03
16 8.400000e-03 6.800000e-03
15 9.900000e-03 4.200000e-03
1000 0.000000e+00 6.240000e-02
100 7.000000e-04 5.550000e-02
65 9.000000e-04 5.700000e-02
50 1.700000e-03 3.710000e-02
40 1.400000e-03 3.670000e-02
30 2.500000e-03 1.120000e-02
26 3.300000e-03 2.520000e-02
23 5.600000e-03 1.290000e-02
20 4.900000e-03 1.400000e-02
18 6.200000e-03 1.090000e-02
17 7.000000e-03 3.700000e-03
16 7.000000e-03 5.200000e-03
15 1.040000e-02 5.500000e-03
1000 0.000000e+00 5.650000e-02
100 2.000000e-04 5.370000e-02
65 1.000000e-03 4.940000e-02
50 1.100000e-03 7.080000e-02
40 2.400000e-03 3.610000e-02
30 3.100000e-03 2.800000e-02
26 4.700000e-03 8.500000e-03
23 4.000000e-03 2.270000e-02
20 4.400000e-03 2.330000e-02
18 6.800000e-03 9.200000e-03
17 7.500000e-03 6.100000e-03
16 9.000000e-03 6.200000e-03
15 9.200000e-03 4.600000e-03
1000 0.000000e+00 4.580000e-02
100 5.000000e-04 4.950000e-02
65 1.100000e-03 4.480000e-02
50 2.100000e-03 4.510000e-02
40 2.500000e-03 4.910000e-02
30 2.700000e-03 1.170000e-02
26 4.200000e-03 3.270000e-02
23 5.100000e-03 1.440000e-02
20 7.700000e-03 9.100000e-03
18 6.100000e-03 8.500000e-03
17 6.800000e-03 6.600000e-03
16 8.500000e-03 4.600000e-03
15 1.000000e-02 3.400000e-03
1000 0.000000e+00 5.840000e-02
100 5.000000e-04 5.620000e-02
65 1.400000e-03 5.190000e-02
50 1.100000e-03 4.180000e-02
40 2.500000e-03 5.680000e-02
30 3.600000e-03 3.060000e-02
26 3.700000e-03 3.700000e-02
23 5.500000e-03 1.960000e-02
20 6.400000e-03 9.200000e-03
18 6.900000e-03 2.240000e-02
17 7.200000e-03 1.620000e-02
16 8.600000e-03 6.800000e-03
15 9.400000e-03 6.500000e-03
1000 0.000000e+00 5.060000e-02
100 4.000000e-04 4.650000e-02
65 7.000000e-04 5.190000e-02
50 1.300000e-03 4.630000e-02
40 2.400000e-03 3.040000e-02
30 2.800000e-03 4.200000e-02
26 4.200000e-03 1.850000e-02
23 3.200000e-03 2.720000e-02
20 7.300000e-03 1.130000e-02
18 6.400000e-03 9.500000e-03
17 7.000000e-03 5.800000e-03
16 6.400000e-03 3.900000e-03
15 9.700000e-03 1.350000e-02
1000 0.000000e+00 5.500000e-02
100 5.000000e-04 4.890000e-02
65 1.200000e-03 7.580000e-02
50 1.500000e-03 5.990000e-02
40 2.500000e-03 3.810000e-02
30 2.800000e-03 2.080000e-02
26 3.100000e-03 2.920000e-02
23 3.300000e-03 2.320000e-02
20 4.900000e-03 1.000000e-02
18 7.300000e-03 9.400000e-03
17 8.100000e-03 1.370000e-02
16 7.900000e-03 2.900000e-03
15 7.800000e-03 3.000000e-03
1000 0.000000e+00 5.020000e-02
100 5.000000e-04 4.930000e-02
65 1.000000e-03 6.350000e-02
50 2.000000e-03 4.880000e-02
40 1.400000e-03 1.540000e-02
30 2.100000e-03 2.870000e-02
26 3.100000e-03 3.070000e-02
23 4.800000e-03 7.360000e-02
20 7.500000e-03 6.200000e-03
18 6.000000e-03 1.230000e-02
17 6.800000e-03 1.000000e-02
16 7.900000e-03 1.160000e-02
15 8.400000e-03 9.000000e-03
1000 0.000000e+00 5.050000e-02
100 5.000000e-04 6.180000e-02
65 8.000000e-04 4.140000e-02
50 1.200000e-03 3.580000e-02
40 1.800000e-03 3.220000e-02
30 3.400000e-03 4.120000e-02
26 3.300000e-03 2.790000e-02
23 5.400000e-03 1.250000e-02
20 4.200000e-03 1.250000e-02
18 6.400000e-03 8.200000e-03
17 7.200000e-03 3.300000e-03
16 9.300000e-03 6.300000e-03
15 9.900000e-03 4.900000e-03
1000 0.000000e+00 4.870000e-02
100 3.000000e-04 5.450000e-02
65 1.200000e-03 5.230000e-02
50 1.300000e-03 4.450000e-02
40 1.600000e-03 3.760000e-02
30 2.900000e-03 2.920000e-02
26 4.900000e-03 2.380000e-02
23 4.000000e-03 3.390000e-02
20 6.000000e-03 1.030000e-02
18 8.400000e-03 8.800000e-03
17 7.600000e-03 8.500000e-03
16 8.500000e-03 5.300000e-03
15 7.200000e-03 8.100000e-03
1000 0.000000e+00 6.420000e-02
100 5.000000e-04 4.460000e-02
65 8.000000e-04 5.520000e-02
50 2.000000e-03 4.800000e-02
40 2.400000e-03 4.420000e-02
30 2.500000e-03 2.990000e-02
